order_id,customer_id,order_date,order_status,payment_method
7565,225,2024-10-27,Cancelled,Card
7566,976,2024-11-17,Completed,Net Banking
7567,1777,2024-11-07,Completed,Card
7568,1848,2024-10-30,Completed,Net Banking
7569,90,2024-11-18,Completed,Card
7570,1608,2024-11-18,Cancelled,Net Banking
7571,887,2024-11-17,Completed,Net Banking
7572,1907,2024-11-16,Cancelled,UPI
7573,1110,2024-11-15,Returned,Net Banking
7574,479,2024-11-04,Returned,UPI
7575,2301,2024-11-16,Completed,Net Banking
7576,1471,2024-11-10,Completed,UPI
7577,2772,2024-11-06,Cancelled,UPI
7578,2849,2024-11-20,Completed,UPI
7579,2792,2024-11-13,Completed,Net Banking
7580,592,2024-11-07,Completed,Card
7581,1913,2024-11-13,Completed,UPI
7582,1960,2024-11-13,Completed,UPI
7583,2700,2024-11-10,Cancelled,Card
7584,2200,2024-11-12,Completed,Card
7585,1713,2024-11-26,Returned,Net Banking
7586,1795,2024-11-08,Completed,Net Banking
7587,2811,2024-11-06,Cancelled,UPI
7588,719,2024-11-08,Completed,Card
7589,2177,2024-10-29,Cancelled,Card
7590,261,2024-10-31,Completed,Card
7591,2056,2024-11-15,Completed,Card
7592,2085,2024-11-17,Completed,Net Banking
7593,218,2024-11-21,Cancelled,Card
7594,1699,2024-11-15,Completed,Net Banking
7595,676,2024-11-23,Completed,Net Banking
7596,1533,2024-11-08,Completed,Net Banking
7597,1853,2024-11-13,Returned,Card
7598,977,2024-11-13,Completed,Card
7599,510,2024-11-18,Completed,Net Banking
7600,337,2024-10-31,Cancelled,Card
7601,2186,2024-11-20,Completed,UPI
7602,1991,2024-11-17,Completed,Card
7603,938,2024-11-01,Cancelled,Card
7604,2600,2024-11-21,Completed,Net Banking
7605,1468,2024-11-03,Completed,Net Banking
7606,2037,2024-11-12,Completed,UPI
7607,1372,2024-11-20,Completed,Net Banking
7608,2561,2024-10-28,Completed,UPI
7609,2220,2024-11-14,Returned,Net Banking
7610,116,2024-11-08,Completed,Card
7611,1744,2024-10-31,Completed,UPI
7612,2047,2024-11-13,Completed,UPI
7613,2982,2024-10-31,Completed,Card
7614,1253,2024-11-10,Completed,Card
7615,587,2024-10-29,Completed,Card
7616,2644,2024-10-31,Completed,Card
7617,1330,2024-10-28,Completed,UPI
7618,33,2024-11-11,Completed,UPI
7619,2517,2024-10-29,Completed,Card
7620,109,2024-11-09,Completed,UPI
7621,1746,2024-11-01,Completed,Net Banking
7622,898,2024-11-16,Completed,Card
7623,2232,2024-11-03,Returned,UPI
7624,1781,2024-11-18,Returned,Card
7625,713,2024-11-13,Completed,Net Banking
7626,2510,2024-11-26,Completed,UPI
7627,558,2024-11-25,Completed,Card
7628,2513,2024-11-12,Completed,Card
7629,490,2024-11-13,Completed,UPI
7630,1846,2024-11-09,Returned,Net Banking
7631,2653,2024-11-16,Completed,UPI
7632,1921,2024-11-22,Completed,UPI
7633,452,2024-11-03,Completed,UPI
7634,170,2024-11-17,Completed,UPI
7635,1759,2024-11-21,Cancelled,UPI
7636,2104,2024-11-07,Completed,Card
7637,2783,2024-11-13,Completed,Card
7638,2847,2024-11-01,Cancelled,Card
7639,634,2024-11-15,Completed,Net Banking
7640,2252,2024-11-03,Cancelled,Net Banking
7641,1697,2024-11-09,Returned,Net Banking
7642,1552,2024-10-28,Completed,Net Banking
7643,2799,2024-11-19,Completed,UPI
7644,2712,2024-11-19,Returned,UPI
7645,1366,2024-11-14,Cancelled,Card
7646,22,2024-11-11,Completed,Card
7647,1471,2024-10-28,Completed,Card
7648,1472,2024-11-18,Completed,Net Banking
7649,1569,2024-11-09,Completed,Card
7650,2198,2024-11-11,Completed,UPI
7651,499,2024-11-20,Returned,Card
7652,1651,2024-10-28,Completed,Net Banking
7653,159,2024-11-09,Completed,Card
7654,978,2024-10-27,Cancelled,Card
7655,817,2024-11-08,Completed,Card
7656,1128,2024-10-31,Returned,UPI
7657,1767,2024-11-06,Cancelled,UPI
7658,2603,2024-11-20,Returned,UPI
7659,680,2024-11-04,Cancelled,Card
7660,2858,2024-11-22,Completed,UPI
7661,1111,2024-11-12,Completed,UPI
7662,731,2024-11-21,Completed,UPI
7663,914,2024-11-18,Completed,Card
7664,964,2024-11-19,Completed,UPI
7665,1659,2024-11-11,Completed,UPI
7666,2669,2024-11-18,Completed,UPI
7667,1562,2024-11-24,Completed,UPI
7668,845,2024-11-16,Returned,Net Banking
7669,526,2024-10-28,Completed,Net Banking
7670,1311,2024-11-26,Returned,UPI
7671,2062,2024-10-27,Completed,UPI
7672,2825,2024-11-26,Completed,Card
7673,789,2024-11-26,Completed,Net Banking
7674,2196,2024-11-08,Returned,Card
7675,1002,2024-10-29,Completed,Net Banking
7676,1265,2024-11-26,Completed,UPI
7677,270,2024-10-28,Completed,UPI
7678,1996,2024-11-22,Completed,UPI
7679,1418,2024-10-28,Completed,Net Banking
7680,2366,2024-11-11,Completed,Net Banking
7681,2652,2024-11-01,Completed,UPI
7682,2,2024-11-15,Completed,Card
7683,2502,2024-10-27,Returned,Card
7684,2278,2024-11-23,Completed,Card
7685,1765,2024-11-12,Completed,Card
7686,1318,2024-11-11,Completed,UPI
7687,1073,2024-11-26,Completed,Card
7688,387,2024-11-14,Completed,Net Banking
7689,2235,2024-11-08,Completed,UPI
7690,1146,2024-11-25,Completed,Card
7691,628,2024-11-17,Completed,Card
7692,1433,2024-11-02,Completed,Net Banking
7693,1007,2024-11-16,Completed,Card
7694,953,2024-11-07,Completed,Net Banking
7695,2491,2024-11-24,Cancelled,UPI
7696,859,2024-11-12,Completed,Net Banking
7697,2282,2024-10-29,Completed,Card
7698,489,2024-10-30,Completed,Card
7699,897,2024-11-23,Completed,UPI
7700,2567,2024-11-11,Completed,Net Banking
7701,63,2024-10-27,Cancelled,Card
7702,691,2024-11-16,Cancelled,Net Banking
7703,384,2024-10-29,Cancelled,Net Banking
7704,2607,2024-11-17,Completed,Card
7705,604,2024-11-26,Completed,UPI
7706,310,2024-11-08,Completed,UPI
7707,405,2024-11-24,Completed,Net Banking
7708,1345,2024-11-26,Completed,UPI
7709,2419,2024-11-26,Completed,Net Banking
7710,2758,2024-11-18,Completed,Net Banking
7711,2139,2024-11-26,Cancelled,UPI
7712,1926,2024-11-14,Completed,Net Banking
7713,1545,2024-10-31,Completed,Net Banking
7714,2352,2024-11-19,Cancelled,Net Banking
7715,2766,2024-10-27,Cancelled,UPI
7716,1215,2024-11-25,Returned,UPI
7717,1310,2024-11-26,Completed,UPI
7718,2726,2024-11-18,Cancelled,Card
7719,140,2024-11-06,Cancelled,Card
7720,1017,2024-11-19,Cancelled,Card
7721,1158,2024-11-20,Completed,Net Banking
7722,2304,2024-11-11,Completed,UPI
7723,2641,2024-11-03,Cancelled,UPI
7724,1473,2024-11-19,Completed,Card
7725,893,2024-11-03,Completed,UPI
7726,2575,2024-11-21,Completed,Card
7727,1420,2024-11-17,Completed,UPI
7728,2098,2024-10-28,Completed,Net Banking
7729,2998,2024-11-15,Completed,Net Banking
7730,522,2024-11-09,Completed,Card
7731,1256,2024-11-03,Completed,UPI
7732,2237,2024-11-16,Returned,Net Banking
7733,2881,2024-10-30,Completed,UPI
7734,2400,2024-11-22,Completed,UPI
7735,1027,2024-11-15,Completed,Net Banking
7736,1090,2024-11-01,Completed,Card
7737,2922,2024-10-29,Completed,UPI
7738,259,2024-10-28,Completed,Net Banking
7739,30,2024-10-30,Completed,Net Banking
7740,185,2024-11-24,Completed,Net Banking
7741,707,2024-10-31,Completed,Net Banking
7742,144,2024-11-06,Completed,Card
7743,369,2024-11-05,Returned,Net Banking
7744,1415,2024-11-09,Completed,Card
7745,1394,2024-11-25,Completed,UPI
7746,1683,2024-11-16,Completed,Card
7747,1688,2024-11-12,Cancelled,UPI
7748,1207,2024-11-10,Completed,UPI
7749,1693,2024-10-29,Completed,UPI
7750,1783,2024-11-16,Completed,Net Banking
7751,406,2024-11-16,Cancelled,Card
7752,1129,2024-11-04,Completed,Net Banking
7753,1296,2024-11-22,Completed,Net Banking
7754,805,2024-11-04,Returned,Card
7755,855,2024-11-26,Completed,UPI
7756,838,2024-10-30,Completed,Card
7757,2685,2024-11-15,Completed,UPI
7758,1934,2024-11-04,Cancelled,Net Banking
7759,649,2024-11-21,Completed,Net Banking
7760,866,2024-11-23,Completed,Card
7761,2387,2024-11-06,Returned,Net Banking
7762,491,2024-11-19,Completed,Net Banking
7763,2351,2024-11-05,Cancelled,Net Banking
7764,109,2024-11-24,Completed,Net Banking
7765,2686,2024-11-02,Completed,Card
7766,2022,2024-10-29,Completed,Net Banking
7767,350,2024-11-15,Completed,Card
7768,2881,2024-11-26,Completed,Net Banking
7769,338,2024-11-02,Returned,UPI
7770,2226,2024-11-20,Cancelled,Net Banking
7771,2596,2024-11-22,Completed,Net Banking
7772,425,2024-11-04,Completed,UPI
7773,680,2024-11-13,Completed,Card
7774,527,2024-11-16,Completed,Card
7775,1538,2024-11-02,Completed,Card
7776,2853,2024-11-16,Returned,Net Banking
7777,666,2024-11-18,Completed,Card
7778,1856,2024-11-02,Returned,Card
7779,650,2024-10-29,Completed,UPI
7780,1988,2024-11-20,Returned,UPI
7781,1058,2024-11-04,Completed,UPI
7782,1102,2024-11-04,Completed,Net Banking
7783,1584,2024-10-28,Completed,UPI
7784,1011,2024-11-14,Completed,UPI
7785,1533,2024-11-19,Completed,UPI
7786,2857,2024-11-16,Completed,UPI
7787,496,2024-11-13,Cancelled,Card
7788,2922,2024-11-07,Completed,Card
7789,800,2024-11-05,Completed,Card
7790,1950,2024-11-13,Completed,Net Banking
7791,1428,2024-10-30,Completed,Net Banking
7792,1741,2024-11-20,Completed,Net Banking
7793,88,2024-11-01,Cancelled,Card
7794,148,2024-11-01,Completed,Card
7795,2431,2024-11-18,Completed,Net Banking
7796,2314,2024-11-11,Completed,Card
7797,2377,2024-11-14,Completed,Card
7798,688,2024-11-25,Completed,Card
7799,2338,2024-11-21,Cancelled,Card
7800,2734,2024-11-21,Completed,UPI
7801,700,2024-11-01,Completed,Net Banking
7802,52,2024-10-28,Completed,Card
7803,1556,2024-10-28,Completed,UPI
7804,2303,2024-11-12,Cancelled,Net Banking
7805,2218,2024-10-28,Completed,Card
7806,2090,2024-11-16,Completed,Card
7807,2553,2024-11-14,Cancelled,UPI
7808,1811,2024-11-20,Completed,Card
7809,2052,2024-11-05,Cancelled,Card
7810,2716,2024-11-21,Cancelled,Card
7811,2074,2024-11-09,Completed,UPI
7812,2312,2024-10-31,Returned,Net Banking
7813,1374,2024-10-29,Completed,Net Banking
7814,2323,2024-11-22,Completed,Net Banking
7815,2382,2024-10-29,Completed,Net Banking
7816,362,2024-11-10,Completed,Net Banking
7817,773,2024-11-07,Completed,UPI
7818,1926,2024-11-25,Completed,UPI
7819,2956,2024-11-13,Returned,UPI
7820,2659,2024-11-17,Completed,UPI
7821,264,2024-10-30,Completed,Card
7822,2049,2024-11-12,Completed,UPI
7823,2971,2024-10-31,Cancelled,Net Banking
7824,954,2024-11-02,Completed,UPI
7825,893,2024-10-29,Cancelled,Card
7826,2240,2024-11-14,Completed,Card
7827,2275,2024-11-03,Completed,UPI
7828,1423,2024-11-08,Cancelled,Net Banking
7829,2490,2024-11-12,Completed,Net Banking
7830,1354,2024-11-17,Cancelled,UPI
7831,977,2024-11-23,Completed,Card
7832,2924,2024-11-15,Completed,Card
7833,1118,2024-11-15,Completed,Card
7834,2403,2024-11-09,Completed,Card
7835,781,2024-11-02,Completed,Card
7836,2868,2024-10-27,Completed,UPI
7837,2354,2024-11-14,Completed,UPI
7838,247,2024-10-30,Completed,Net Banking
7839,1540,2024-11-15,Completed,UPI
7840,1345,2024-11-08,Completed,Net Banking
7841,2920,2024-11-07,Completed,Card
7842,2937,2024-11-08,Completed,Card
7843,606,2024-10-30,Cancelled,Net Banking
7844,2572,2024-11-11,Returned,Net Banking
7845,977,2024-11-17,Completed,UPI
7846,893,2024-11-22,Completed,Net Banking
7847,1736,2024-11-19,Completed,Card
7848,467,2024-11-13,Completed,Net Banking
7849,1898,2024-11-10,Completed,Card
7850,1090,2024-11-23,Completed,UPI
7851,1041,2024-10-28,Cancelled,UPI
7852,379,2024-11-11,Completed,UPI
7853,1446,2024-11-17,Completed,UPI
7854,2701,2024-11-22,Cancelled,Net Banking
7855,2642,2024-11-05,Completed,UPI
7856,1533,2024-11-19,Completed,UPI
7857,2520,2024-11-24,Completed,Net Banking
7858,2757,2024-11-24,Completed,UPI
7859,622,2024-11-18,Cancelled,Card
7860,1314,2024-10-30,Completed,Card
7861,420,2024-10-29,Returned,Card
7862,1785,2024-11-03,Completed,Net Banking
7863,422,2024-10-28,Completed,UPI
7864,702,2024-11-09,Completed,Net Banking
7865,1719,2024-11-01,Completed,Net Banking
7866,1376,2024-11-06,Completed,Card
7867,778,2024-10-30,Completed,Card
7868,2257,2024-11-17,Completed,Card
7869,1329,2024-11-01,Cancelled,Card
7870,1266,2024-11-11,Completed,Net Banking
7871,318,2024-10-30,Completed,Net Banking
7872,1699,2024-11-23,Completed,Net Banking
7873,437,2024-11-17,Cancelled,Card
7874,2305,2024-11-05,Completed,Net Banking
7875,2134,2024-11-26,Completed,UPI
7876,858,2024-11-15,Cancelled,Card
7877,2262,2024-11-09,Cancelled,UPI
7878,639,2024-11-12,Cancelled,Net Banking
7879,2758,2024-11-04,Completed,UPI
7880,2232,2024-10-30,Completed,Net Banking
7881,2669,2024-10-27,Completed,Card
7882,1401,2024-11-18,Completed,UPI
7883,617,2024-11-08,Completed,Card
7884,559,2024-10-30,Completed,UPI
7885,2589,2024-10-30,Returned,UPI
7886,708,2024-11-26,Completed,Card
7887,529,2024-11-01,Completed,Card
7888,890,2024-11-03,Completed,Net Banking
7889,2541,2024-11-15,Completed,Card
7890,547,2024-11-06,Returned,UPI
7891,2792,2024-11-25,Completed,UPI
7892,515,2024-11-04,Completed,Net Banking
7893,383,2024-11-20,Completed,Net Banking
7894,319,2024-10-28,Completed,Card
7895,1359,2024-10-28,Completed,UPI
7896,1641,2024-11-13,Cancelled,Card
7897,2809,2024-11-11,Completed,Net Banking
7898,2460,2024-11-19,Completed,Card
7899,2166,2024-11-04,Completed,Card
7900,2971,2024-11-22,Cancelled,UPI
7901,2343,2024-11-02,Completed,Card
7902,967,2024-11-09,Cancelled,Net Banking
7903,1062,2024-11-03,Completed,Net Banking
7904,140,2024-11-08,Cancelled,UPI
7905,594,2024-11-01,Completed,UPI
7906,1187,2024-11-21,Completed,Net Banking
7907,1455,2024-11-12,Cancelled,Net Banking
7908,2866,2024-10-29,Completed,UPI
7909,2402,2024-11-19,Completed,Net Banking
7910,899,2024-10-29,Completed,UPI
7911,1806,2024-10-31,Completed,UPI
7912,2463,2024-11-02,Completed,Net Banking
7913,458,2024-11-14,Cancelled,Card
7914,2733,2024-11-16,Completed,Net Banking
7915,2505,2024-11-03,Completed,UPI
7916,1962,2024-11-18,Completed,Card
7917,2701,2024-11-20,Cancelled,Card
7918,344,2024-11-14,Completed,Net Banking
7919,2550,2024-11-03,Completed,UPI
7920,1603,2024-10-28,Completed,Net Banking
7921,546,2024-11-09,Completed,UPI
7922,2893,2024-11-11,Cancelled,Net Banking
7923,943,2024-11-05,Cancelled,UPI
7924,1438,2024-11-23,Completed,UPI
7925,2664,2024-11-02,Completed,UPI
7926,1317,2024-11-04,Completed,Card
7927,583,2024-11-16,Completed,Net Banking
7928,411,2024-11-13,Completed,Card
7929,2268,2024-10-28,Completed,Card
7930,623,2024-11-18,Completed,Net Banking
7931,1265,2024-11-18,Cancelled,UPI
7932,2785,2024-10-28,Completed,Net Banking
7933,2898,2024-11-08,Completed,Net Banking
7934,2451,2024-10-27,Returned,UPI
7935,1203,2024-11-18,Completed,UPI
7936,2994,2024-10-27,Completed,UPI
7937,663,2024-10-30,Completed,Card
7938,1760,2024-11-08,Completed,UPI
7939,1781,2024-11-25,Completed,Net Banking
7940,719,2024-11-12,Completed,Net Banking
7941,740,2024-11-11,Completed,UPI
7942,1625,2024-10-30,Cancelled,Net Banking
7943,4,2024-11-06,Completed,Net Banking
7944,2142,2024-11-07,Cancelled,Card
7945,2060,2024-11-13,Completed,Card
7946,2290,2024-11-16,Cancelled,UPI
7947,128,2024-10-30,Completed,Net Banking
7948,1168,2024-11-07,Returned,Card
7949,1742,2024-11-02,Completed,Card
7950,74,2024-11-10,Completed,UPI
7951,2699,2024-11-23,Cancelled,UPI
7952,2542,2024-11-16,Completed,UPI
7953,1814,2024-11-25,Completed,Card
7954,1514,2024-11-12,Completed,Net Banking
7955,1087,2024-11-07,Completed,Net Banking
7956,181,2024-11-16,Completed,UPI
7957,2785,2024-10-27,Completed,Net Banking
7958,1431,2024-11-20,Cancelled,Net Banking
7959,658,2024-11-22,Completed,Net Banking
7960,2386,2024-11-16,Completed,Net Banking
7961,2863,2024-11-05,Completed,Card
7962,2553,2024-11-20,Completed,UPI
7963,1249,2024-10-30,Completed,Net Banking
7964,568,2024-11-05,Completed,UPI
7965,1776,2024-10-30,Completed,UPI
7966,1806,2024-11-20,Completed,Card
7967,969,2024-11-05,Completed,Net Banking
7968,1659,2024-11-26,Cancelled,UPI
7969,2025,2024-10-29,Completed,UPI
7970,1667,2024-11-06,Completed,Net Banking
7971,360,2024-11-06,Completed,Card
7972,2281,2024-11-25,Completed,UPI
7973,219,2024-10-29,Completed,Card
7974,1252,2024-11-10,Completed,Card
7975,1787,2024-11-14,Completed,UPI
7976,2051,2024-11-20,Completed,Card
7977,632,2024-11-13,Completed,Net Banking
7978,103,2024-11-26,Cancelled,Card
7979,1487,2024-11-21,Completed,UPI
7980,731,2024-11-04,Completed,Card
7981,443,2024-11-15,Completed,Net Banking
7982,2485,2024-11-09,Completed,Card
7983,1881,2024-11-14,Completed,Card
7984,1793,2024-11-16,Returned,UPI
7985,1134,2024-11-20,Completed,UPI
7986,2333,2024-11-01,Cancelled,Card
7987,2438,2024-11-18,Completed,Net Banking
7988,630,2024-11-25,Completed,Net Banking
7989,2262,2024-11-08,Returned,UPI
7990,2780,2024-11-24,Cancelled,UPI
7991,1337,2024-11-10,Completed,UPI
7992,2614,2024-11-24,Completed,Card
7993,601,2024-11-12,Completed,Card
7994,2197,2024-11-11,Completed,Net Banking
7995,1287,2024-11-09,Completed,Net Banking
7996,697,2024-11-01,Completed,Card
7997,1312,2024-11-02,Cancelled,Card
7998,589,2024-11-11,Completed,UPI
7999,238,2024-11-23,Completed,Net Banking
8000,2655,2024-11-14,Completed,Net Banking
8001,880,2024-11-01,Completed,Card
8002,1619,2024-11-20,Completed,UPI
8003,2897,2024-11-12,Completed,Card
8004,2635,2024-11-03,Completed,Net Banking
8005,732,2024-11-23,Completed,Net Banking
8006,538,2024-11-10,Completed,Card
8007,2791,2024-11-25,Completed,UPI
8008,1406,2024-11-17,Completed,Card
8009,1037,2024-11-11,Completed,Net Banking
8010,1794,2024-11-02,Cancelled,Card
8011,19,2024-11-17,Cancelled,Card
8012,1863,2024-11-26,Completed,Net Banking
8013,2080,2024-11-26,Completed,UPI
8014,1300,2024-11-19,Completed,Card
8015,2044,2024-11-02,Cancelled,Card
8016,2963,2024-11-13,Returned,UPI
8017,2996,2024-11-15,Completed,UPI
8018,1898,2024-11-01,Returned,Card
8019,180,2024-11-17,Completed,Card
8020,2353,2024-11-24,Cancelled,Card
8021,1862,2024-11-20,Completed,UPI
8022,324,2024-10-28,Completed,Card
8023,1316,2024-11-10,Completed,UPI
8024,1015,2024-11-11,Completed,UPI
8025,1217,2024-11-23,Completed,Net Banking
8026,510,2024-11-11,Cancelled,UPI
8027,963,2024-10-28,Completed,UPI
8028,2992,2024-11-17,Completed,Net Banking
8029,495,2024-11-05,Cancelled,Card
8030,2805,2024-11-21,Completed,Net Banking
8031,41,2024-11-12,Completed,Card
8032,902,2024-11-10,Completed,Net Banking
8033,1109,2024-11-21,Completed,Net Banking
8034,2875,2024-11-11,Completed,Net Banking
8035,727,2024-11-18,Completed,UPI
8036,2138,2024-10-31,Completed,Net Banking
8037,2368,2024-11-23,Completed,Card
8038,1757,2024-11-26,Cancelled,Card
8039,261,2024-11-13,Cancelled,Net Banking
8040,161,2024-11-11,Completed,Net Banking
8041,1123,2024-11-04,Completed,UPI
8042,1406,2024-10-30,Completed,Card
8043,61,2024-11-03,Cancelled,Net Banking
8044,556,2024-11-11,Completed,Card
8045,2625,2024-11-01,Cancelled,Card
8046,470,2024-11-01,Completed,Card
8047,989,2024-10-31,Completed,UPI
8048,2983,2024-10-29,Completed,Card
8049,1497,2024-11-10,Cancelled,UPI
8050,2343,2024-11-16,Completed,Card
8051,1234,2024-11-25,Returned,UPI
8052,1561,2024-11-15,Cancelled,Net Banking
8053,2065,2024-11-15,Completed,UPI
8054,2314,2024-10-31,Completed,Card
8055,2446,2024-11-03,Completed,Net Banking
8056,53,2024-11-21,Completed,Net Banking
8057,479,2024-11-24,Returned,Card
8058,1025,2024-11-16,Completed,Net Banking
8059,1302,2024-11-01,Completed,Net Banking
8060,2761,2024-11-15,Completed,UPI
8061,2841,2024-11-17,Completed,UPI
8062,2025,2024-11-12,Cancelled,UPI
8063,2811,2024-11-19,Completed,UPI
8064,1606,2024-11-25,Completed,Net Banking
8065,1540,2024-11-17,Completed,Net Banking
8066,350,2024-11-08,Cancelled,Net Banking
8067,2121,2024-11-11,Cancelled,Card
8068,722,2024-10-29,Returned,UPI
8069,2928,2024-11-21,Cancelled,UPI
8070,1593,2024-11-01,Completed,Net Banking
8071,787,2024-11-02,Completed,Net Banking
8072,2755,2024-11-11,Completed,Net Banking
8073,407,2024-11-24,Cancelled,Net Banking
8074,1087,2024-10-28,Completed,Card
8075,629,2024-10-30,Completed,UPI
8076,2102,2024-11-10,Completed,Card
8077,1092,2024-11-19,Completed,UPI
8078,1704,2024-11-11,Cancelled,UPI
8079,417,2024-11-16,Cancelled,UPI
8080,1337,2024-11-05,Completed,Net Banking
8081,1435,2024-11-09,Completed,Card
8082,1652,2024-11-25,Completed,UPI
8083,224,2024-11-04,Returned,UPI
8084,2900,2024-11-10,Cancelled,UPI
8085,1392,2024-11-23,Completed,Net Banking
8086,716,2024-11-25,Completed,Net Banking
8087,757,2024-11-01,Returned,UPI
8088,1499,2024-11-21,Returned,Card
8089,2236,2024-11-06,Completed,UPI
8090,2535,2024-11-03,Completed,Net Banking
8091,1818,2024-10-27,Completed,Card
8092,1657,2024-11-01,Cancelled,UPI
8093,2369,2024-11-18,Cancelled,UPI
8094,558,2024-11-19,Completed,Card
8095,62,2024-11-13,Completed,Net Banking
8096,2781,2024-10-27,Cancelled,Net Banking
8097,2726,2024-10-27,Cancelled,UPI
8098,2338,2024-11-04,Completed,Card
8099,2905,2024-10-28,Completed,Card
8100,1998,2024-11-17,Cancelled,Net Banking
8101,994,2024-11-15,Returned,UPI
8102,25,2024-11-11,Completed,UPI
8103,2860,2024-11-17,Completed,Card
8104,1729,2024-11-01,Returned,Card
8105,824,2024-11-08,Returned,UPI
8106,426,2024-11-08,Cancelled,Card
8107,1993,2024-11-15,Completed,UPI
8108,2463,2024-11-14,Completed,Net Banking
8109,1718,2024-11-18,Completed,UPI
8110,2250,2024-11-14,Returned,Net Banking
8111,2889,2024-11-05,Completed,Card
8112,1323,2024-11-12,Completed,UPI
8113,2134,2024-10-28,Cancelled,Net Banking
8114,2744,2024-11-12,Completed,UPI
8115,683,2024-11-03,Cancelled,UPI
8116,1318,2024-11-19,Completed,UPI
8117,2632,2024-11-25,Completed,UPI
8118,2556,2024-11-08,Completed,Card
8119,2408,2024-11-21,Completed,UPI
8120,418,2024-11-22,Completed,UPI
8121,1646,2024-11-17,Completed,Card
8122,1372,2024-11-11,Completed,Card
8123,922,2024-11-21,Completed,Net Banking
8124,1465,2024-10-31,Cancelled,Net Banking
8125,33,2024-11-01,Returned,UPI
8126,2048,2024-11-04,Completed,Card
8127,88,2024-10-27,Completed,Card
8128,841,2024-10-27,Cancelled,UPI
8129,54,2024-11-13,Completed,UPI
8130,2885,2024-11-15,Completed,Card
8131,1696,2024-11-20,Completed,Net Banking
8132,349,2024-10-28,Completed,Net Banking
8133,825,2024-11-26,Completed,Net Banking
8134,2427,2024-10-29,Completed,UPI
8135,1183,2024-11-01,Completed,Card
8136,449,2024-10-27,Cancelled,UPI
8137,1203,2024-11-10,Completed,Card
8138,2354,2024-11-04,Completed,Card
8139,541,2024-10-30,Returned,UPI
8140,1546,2024-11-11,Completed,UPI
8141,2611,2024-10-27,Completed,UPI
8142,2299,2024-11-04,Cancelled,UPI
8143,777,2024-11-01,Completed,Card
8144,132,2024-11-08,Completed,Net Banking
8145,1458,2024-11-07,Completed,Card
8146,2459,2024-11-17,Completed,Card
8147,2416,2024-11-18,Completed,UPI
8148,2345,2024-10-29,Completed,Net Banking
8149,2555,2024-11-21,Cancelled,UPI
8150,1065,2024-10-30,Completed,Card
8151,2622,2024-10-28,Cancelled,Net Banking
8152,299,2024-11-10,Completed,UPI
8153,539,2024-11-26,Completed,Card
8154,1669,2024-11-05,Completed,UPI
8155,248,2024-10-28,Completed,UPI
8156,1357,2024-11-17,Cancelled,Net Banking
8157,2529,2024-11-01,Completed,UPI
8158,363,2024-11-10,Completed,UPI
8159,589,2024-11-19,Completed,Net Banking
8160,38,2024-11-10,Cancelled,Net Banking
8161,1370,2024-11-03,Cancelled,Net Banking
8162,2359,2024-11-16,Completed,UPI
8163,1493,2024-11-24,Completed,UPI
8164,2135,2024-11-05,Completed,UPI
8165,1019,2024-11-24,Cancelled,Card
8166,885,2024-11-05,Completed,UPI
8167,240,2024-11-06,Completed,UPI
8168,2786,2024-11-24,Cancelled,Card
8169,1683,2024-11-04,Completed,Card
8170,2467,2024-10-28,Returned,Card
8171,869,2024-10-28,Completed,Card
8172,81,2024-11-25,Completed,Card
8173,178,2024-11-20,Completed,Net Banking
8174,2376,2024-11-17,Cancelled,Card
8175,1195,2024-11-12,Completed,UPI
8176,1440,2024-11-01,Completed,UPI
8177,2840,2024-11-07,Completed,UPI
8178,2025,2024-11-01,Completed,Net Banking
8179,1473,2024-11-21,Completed,UPI
8180,767,2024-10-31,Cancelled,UPI
8181,1456,2024-11-26,Completed,Card
8182,311,2024-11-10,Completed,Card
8183,1870,2024-11-06,Cancelled,Card
8184,208,2024-11-04,Completed,UPI
8185,939,2024-11-20,Returned,UPI
8186,1913,2024-11-19,Completed,UPI
8187,256,2024-11-02,Cancelled,UPI
8188,586,2024-11-12,Completed,UPI
8189,2548,2024-11-23,Completed,Net Banking
8190,2603,2024-11-03,Completed,UPI
8191,1100,2024-11-25,Completed,Net Banking
8192,2322,2024-11-26,Completed,UPI
8193,87,2024-11-15,Completed,UPI
8194,2936,2024-11-25,Completed,UPI
8195,1225,2024-11-11,Cancelled,Card
8196,1562,2024-11-23,Cancelled,Net Banking
8197,295,2024-11-11,Cancelled,Card
8198,763,2024-11-19,Cancelled,Net Banking
8199,1663,2024-11-20,Completed,Card
8200,1534,2024-10-28,Completed,Card
8201,2499,2024-11-09,Completed,UPI
8202,2260,2024-11-24,Cancelled,Card
8203,2384,2024-10-29,Cancelled,Net Banking
8204,2893,2024-11-11,Completed,Net Banking
8205,1851,2024-11-06,Completed,Card
8206,147,2024-11-21,Cancelled,UPI
8207,1330,2024-10-28,Completed,Card
8208,323,2024-10-31,Cancelled,UPI
8209,292,2024-11-21,Completed,Net Banking
8210,2320,2024-10-29,Completed,Card
8211,1233,2024-11-06,Returned,Card
8212,911,2024-10-30,Returned,UPI
8213,2047,2024-11-14,Completed,Card
8214,1401,2024-11-25,Completed,UPI
8215,2280,2024-11-16,Cancelled,Card
8216,2246,2024-11-09,Completed,UPI
8217,2265,2024-11-05,Completed,Card
8218,2179,2024-11-20,Cancelled,UPI
8219,1235,2024-11-13,Completed,UPI
