order_item_id,order_id,product_id,quantity,selling_price,discount
13679,6836,110,3,14.98,3.12
13680,6836,56,2,120.76,25.17
13681,6837,108,3,122.79,23.08
13682,6837,1,1,129.41,24.32
13683,6837,70,1,174.54,32.81
13684,6838,5,3,70.45,26.15
13685,6839,4,3,55.67,21.27
13686,6839,115,3,30.19,11.54
13687,6839,2,1,60.21,23.01
13688,6840,16,1,127.6,45.43
13689,6841,42,3,167.38,48.42
13690,6841,41,2,47.64,13.78
13691,6841,39,1,57.64,16.67
13692,6842,87,3,36.91,13.29
13693,6842,83,2,169.25,60.94
13694,6843,37,3,84.19,18.32
13695,6844,26,1,74.38,16.59
13696,6844,106,3,46.99,10.48
13697,6844,78,2,99.46,22.18
13698,6845,38,1,96.19,31.3
13699,6845,99,3,106.12,34.53
13700,6846,21,1,149.08,32.14
13701,6847,95,2,221.81,52.4
13702,6847,73,1,50.5,11.93
13703,6848,55,3,17.33,2.7
13704,6848,57,2,52.65,8.21
13705,6848,103,2,169.01,26.35
13706,6849,24,1,127.8,38.84
13707,6849,10,3,88.23,26.82
13708,6850,4,2,55.67,20.56
13709,6851,113,2,223.8,45.89
13710,6852,51,3,22.69,8.78
13711,6852,26,1,74.38,28.79
13712,6852,110,1,14.98,5.8
13713,6853,49,3,128.99,31.96
13714,6853,38,1,96.19,23.84
13715,6853,91,1,61.19,15.16
13716,6854,94,1,117.99,27.88
13717,6854,17,1,181.29,42.83
13718,6854,84,1,173.75,41.05
13719,6855,53,3,121.14,47.91
13720,6855,81,2,56.73,22.44
13721,6855,119,3,111.08,43.93
13722,6856,91,3,61.19,17.6
13723,6856,8,1,133.99,38.54
13724,6857,74,3,84.93,20.52
13725,6857,99,2,106.12,25.64
13726,6857,108,1,122.79,29.67
13727,6858,85,2,179.2,31.48
13728,6858,32,2,134.68,23.66
13729,6859,62,3,188.67,44.54
13730,6859,120,3,135.63,32.02
13731,6859,44,3,103.32,24.39
13732,6860,34,1,126.16,49.24
13733,6861,53,1,121.14,19.75
13734,6861,96,3,48.44,7.9
13735,6862,40,1,104.18,19.54
13736,6862,12,3,59.86,11.23
13737,6863,94,2,117.99,28.23
13738,6864,38,3,96.19,15.77
13739,6864,36,3,233.82,38.33
13740,6865,84,1,173.75,60.67
13741,6865,66,2,102.8,35.9
13742,6866,102,1,121.48,34.4
13743,6867,28,1,111.64,28.41
13744,6868,33,3,66.63,21.94
13745,6869,54,1,107.9,41.45
13746,6870,18,3,82.14,27.22
13747,6871,20,2,85.03,19.07
13748,6871,111,1,117.88,26.43
13749,6872,25,3,129.17,25.7
13750,6872,32,1,134.68,26.8
13751,6872,26,2,74.38,14.8
13752,6873,64,2,95.59,32.73
13753,6873,51,2,22.69,7.77
13754,6873,21,2,149.08,51.05
13755,6874,116,2,113.9,42.67
13756,6874,51,2,22.69,8.5
13757,6874,91,3,61.19,22.93
13758,6875,43,2,95.34,24.0
13759,6876,101,1,134.69,39.77
13760,6876,64,1,95.59,28.22
13761,6877,20,2,85.03,19.41
13762,6877,51,3,22.69,5.18
13763,6878,10,3,88.23,16.89
13764,6878,62,2,188.67,36.12
13765,6879,47,3,159.04,52.86
13766,6879,120,2,135.63,45.08
13767,6880,42,3,167.38,51.39
13768,6880,75,1,162.84,49.99
13769,6880,89,3,59.41,18.24
13770,6881,107,2,27.76,4.87
13771,6881,77,1,59.24,10.4
13772,6882,104,1,188.59,29.59
13773,6883,58,1,129.59,44.25
13774,6883,91,1,61.19,20.9
13775,6883,38,3,96.19,32.85
13776,6884,2,2,60.21,13.03
13777,6885,114,2,126.24,41.63
13778,6885,109,2,138.27,45.59
13779,6885,72,3,119.09,39.27
13780,6886,35,3,119.26,27.28
13781,6887,43,1,95.34,32.27
13782,6887,21,3,149.08,50.46
13783,6887,90,3,28.9,9.78
13784,6888,100,3,45.87,18.23
13785,6888,28,3,111.64,44.37
13786,6889,71,1,48.58,17.44
13787,6889,105,2,47.02,16.88
13788,6889,51,3,22.69,8.15
13789,6890,48,3,89.05,33.89
13790,6890,88,3,82.03,31.22
13791,6890,82,2,69.77,26.55
13792,6891,37,1,84.19,22.59
13793,6891,63,1,124.54,33.42
13794,6892,72,3,119.09,19.82
13795,6892,76,2,134.39,22.37
13796,6893,115,2,30.19,10.31
13797,6894,67,3,80.2,16.24
13798,6894,95,3,221.81,44.91
13799,6894,114,3,126.24,25.56
13800,6895,71,3,48.58,7.32
13801,6895,97,2,108.49,16.35
13802,6896,45,1,131.4,34.57
13803,6896,1,1,129.41,34.04
13804,6897,44,2,103.32,28.17
13805,6898,17,1,181.29,43.4
13806,6898,108,1,122.79,29.4
13807,6899,5,1,70.45,10.86
13808,6899,76,3,134.39,20.72
13809,6900,53,3,121.14,46.92
13810,6900,69,1,117.44,45.49
13811,6901,24,3,127.8,24.73
13812,6902,116,1,113.9,45.35
13813,6902,26,3,74.38,29.62
13814,6902,91,1,61.19,24.36
13815,6903,98,3,34.37,11.68
13816,6903,95,2,221.81,75.37
13817,6904,68,2,60.94,19.53
13818,6904,92,3,100.0,32.04
13819,6904,48,2,89.05,28.54
13820,6905,43,2,95.34,33.76
13821,6905,33,3,66.63,23.59
13822,6905,107,1,27.76,9.83
13823,6906,95,2,221.81,76.32
13824,6906,97,3,108.49,37.33
13825,6906,112,1,82.57,28.41
13826,6907,12,1,59.86,19.35
13827,6907,88,1,82.03,26.52
13828,6907,22,2,34.6,11.19
13829,6908,20,3,85.03,20.72
13830,6908,50,2,32.56,7.93
13831,6908,22,3,34.6,8.43
13832,6909,49,2,128.99,46.79
13833,6910,22,1,34.6,6.66
13834,6910,115,3,30.19,5.81
13835,6911,92,3,100.0,34.07
13836,6911,75,3,162.84,55.48
13837,6912,62,3,188.67,44.07
13838,6913,104,3,188.59,37.47
13839,6913,78,2,99.46,19.76
13840,6913,2,1,60.21,11.96
13841,6914,38,2,96.19,35.27
13842,6914,75,3,162.84,59.7
13843,6914,58,3,129.59,47.51
13844,6915,103,2,169.01,56.43
13845,6915,114,1,126.24,42.15
13846,6915,115,1,30.19,10.08
13847,6916,50,3,32.56,11.26
13848,6916,48,1,89.05,30.8
13849,6916,17,1,181.29,62.7
13850,6917,32,1,134.68,36.14
13851,6917,29,1,172.54,46.29
13852,6917,74,1,84.93,22.79
13853,6918,41,1,47.64,10.43
13854,6918,109,3,138.27,30.26
13855,6919,114,1,126.24,34.82
13856,6919,64,1,95.59,26.36
13857,6920,15,3,160.59,56.73
13858,6921,58,1,129.59,50.14
13859,6921,91,3,61.19,23.67
13860,6921,33,1,66.63,25.78
13861,6922,11,1,32.81,9.18
13862,6922,77,2,59.24,16.57
13863,6922,31,1,178.78,50.02
13864,6923,15,2,160.59,59.29
13865,6924,93,1,125.45,33.74
13866,6924,37,3,84.19,22.64
13867,6925,110,3,14.98,4.46
13868,6925,101,1,134.69,40.11
13869,6925,69,3,117.44,34.97
13870,6926,56,3,120.76,41.21
13871,6927,27,1,196.31,61.52
13872,6927,38,1,96.19,30.14
13873,6927,91,2,61.19,19.18
13874,6928,60,2,86.13,18.46
13875,6929,69,1,117.44,22.62
13876,6929,18,2,82.14,15.82
13877,6929,108,1,122.79,23.65
13878,6930,101,3,134.69,37.73
13879,6930,60,1,86.13,24.13
13880,6931,2,3,60.21,18.49
13881,6932,24,2,127.8,32.54
13882,6932,6,1,145.22,36.98
13883,6933,17,2,181.29,47.66
13884,6934,107,1,27.76,10.72
13885,6934,120,2,135.63,52.39
13886,6935,94,2,117.99,26.09
13887,6935,71,3,48.58,10.74
13888,6935,104,1,188.59,41.7
13889,6936,42,3,167.38,30.46
13890,6937,117,2,86.58,15.16
13891,6937,67,3,80.2,14.04
13892,6938,118,1,15.66,6.18
13893,6938,65,3,21.88,8.64
13894,6939,62,3,188.67,67.23
13895,6939,20,3,85.03,30.3
13896,6939,51,2,22.69,8.08
13897,6940,95,3,221.81,73.28
13898,6940,109,2,138.27,45.68
13899,6940,114,1,126.24,41.71
13900,6941,102,2,121.48,22.68
13901,6941,56,2,120.76,22.54
13902,6942,107,2,27.76,8.88
13903,6942,23,1,167.92,53.69
13904,6943,61,1,152.15,58.63
13905,6943,3,2,21.14,8.15
13906,6944,117,2,86.58,28.0
13907,6944,99,3,106.12,34.32
13908,6945,15,3,160.59,30.51
13909,6945,25,3,129.17,24.54
13910,6945,27,3,196.31,37.3
13911,6946,117,3,86.58,19.87
13912,6946,82,1,69.77,16.01
13913,6946,105,1,47.02,10.79
13914,6947,69,1,117.44,31.58
13915,6947,42,1,167.38,45.01
13916,6948,27,3,196.31,67.57
13917,6948,74,2,84.93,29.23
13918,6948,12,2,59.86,20.6
13919,6949,105,1,47.02,9.58
13920,6949,42,3,167.38,34.09
13921,6950,61,1,152.15,60.81
13922,6951,74,1,84.93,19.48
13923,6951,19,3,105.24,24.14
13924,6951,59,3,80.67,18.5
13925,6952,48,1,89.05,17.5
13926,6953,47,3,159.04,25.59
13927,6954,34,2,126.16,33.98
13928,6955,4,3,55.67,21.11
13929,6955,1,3,129.41,49.08
13930,6955,92,3,100.0,37.93
13931,6956,106,1,46.99,9.51
13932,6957,20,2,85.03,24.01
13933,6957,79,2,96.31,27.19
13934,6958,59,1,80.67,27.94
13935,6959,117,3,86.58,19.07
13936,6960,73,3,50.5,17.24
13937,6960,62,3,188.67,64.39
13938,6960,1,3,129.41,44.17
13939,6961,67,3,80.2,14.49
13940,6961,107,2,27.76,5.01
13941,6961,112,1,82.57,14.91
13942,6962,17,2,181.29,67.48
13943,6963,15,3,160.59,34.33
13944,6963,78,3,99.46,21.26
13945,6963,45,3,131.4,28.09
13946,6964,2,2,60.21,21.24
13947,6965,40,1,104.18,18.2
13948,6965,63,3,124.54,21.76
13949,6966,81,1,56.73,21.64
13950,6966,100,1,45.87,17.49
13951,6966,113,2,223.8,85.36
13952,6967,60,3,86.13,30.75
13953,6968,55,1,17.33,6.78
13954,6969,34,3,126.16,28.18
13955,6970,111,2,117.88,32.36
13956,6970,25,2,129.17,35.46
13957,6971,50,1,32.56,10.88
13958,6972,86,2,57.37,17.49
13959,6972,26,3,74.38,22.68
13960,6972,99,1,106.12,32.35
13961,6973,88,1,82.03,14.59
13962,6973,1,2,129.41,23.02
13963,6973,55,1,17.33,3.08
13964,6974,47,2,159.04,38.17
13965,6974,102,3,121.48,29.15
13966,6975,17,1,181.29,43.31
13967,6976,14,2,27.57,7.63
13968,6977,103,1,169.01,27.73
13969,6977,100,1,45.87,7.53
13970,6977,41,2,47.64,7.82
13971,6978,80,2,105.02,35.48
13972,6978,91,1,61.19,20.67
13973,6979,14,2,27.57,5.67
13974,6980,99,1,106.12,16.57
13975,6981,20,3,85.03,20.17
13976,6982,16,3,127.6,26.69
13977,6982,94,1,117.99,24.68
13978,6983,76,1,134.39,47.1
13979,6983,4,2,55.67,19.51
13980,6983,99,1,106.12,37.19
13981,6984,95,3,221.81,39.21
13982,6985,12,2,59.86,23.68
13983,6986,86,3,57.37,17.15
13984,6987,73,2,50.5,16.67
13985,6988,109,3,138.27,33.29
13986,6988,94,2,117.99,28.4
13987,6989,113,3,223.8,71.42
13988,6990,10,3,88.23,32.86
13989,6990,54,3,107.9,40.19
13990,6991,23,1,167.92,59.27
13991,6991,118,2,15.66,5.53
13992,6991,11,2,32.81,11.58
13993,6992,62,1,188.67,30.83
13994,6992,118,2,15.66,2.56
13995,6993,102,2,121.48,46.51
13996,6994,107,2,27.76,6.83
13997,6995,61,2,152.15,25.63
13998,6995,48,3,89.05,15.0
13999,6995,80,1,105.02,17.69
14000,6996,29,2,172.54,40.35
14001,6997,59,1,80.67,19.36
14002,6997,112,2,82.57,19.82
14003,6998,44,2,103.32,16.86
14004,6999,31,3,178.78,69.72
14005,7000,36,2,233.82,78.96
14006,7000,69,1,117.44,39.66
14007,7000,27,1,196.31,66.29
14008,7001,13,3,166.17,39.38
14009,7002,50,3,32.56,5.63
14010,7002,24,3,127.8,22.11
14011,7002,108,2,122.79,21.24
14012,7003,12,3,59.86,10.38
14013,7003,73,2,50.5,8.75
14014,7003,5,1,70.45,12.21
14015,7004,106,3,46.99,18.51
14016,7004,61,2,152.15,59.94
14017,7004,57,3,52.65,20.74
14018,7005,97,3,108.49,22.81
14019,7005,115,2,30.19,6.35
14020,7005,39,2,57.64,12.12
14021,7006,106,2,46.99,9.68
14022,7006,76,3,134.39,27.7
14023,7007,16,3,127.6,38.69
14024,7007,66,2,102.8,31.17
14025,7007,25,2,129.17,39.17
14026,7008,47,3,159.04,60.51
14027,7008,54,1,107.9,41.06
14028,7008,74,3,84.93,32.32
14029,7009,88,2,82.03,23.18
14030,7009,17,3,181.29,51.22
14031,7010,55,1,17.33,6.44
14032,7010,54,3,107.9,40.09
14033,7011,100,1,45.87,14.23
14034,7011,46,2,207.61,64.4
14035,7012,85,3,179.2,31.67
14036,7013,21,2,149.08,41.83
14037,7013,105,1,47.02,13.19
14038,7014,55,2,17.33,5.54
14039,7014,17,2,181.29,57.98
14040,7015,44,2,103.32,30.03
14041,7016,57,3,52.65,19.74
14042,7017,35,3,119.26,46.55
14043,7017,99,2,106.12,41.42
14044,7017,47,1,159.04,62.08
14045,7018,9,2,65.35,18.94
14046,7018,89,1,59.41,17.22
14047,7019,26,2,74.38,11.93
14048,7020,97,2,108.49,16.82
14049,7020,26,2,74.38,11.53
14050,7021,19,3,105.24,28.48
14051,7021,8,2,133.99,36.26
14052,7021,38,1,96.19,26.03
14053,7022,37,2,84.19,23.01
14054,7023,6,3,145.22,47.53
14055,7023,116,2,113.9,37.28
14056,7023,23,1,167.92,54.96
14057,7024,5,3,70.45,25.23
14058,7025,47,2,159.04,27.89
14059,7025,97,3,108.49,19.02
14060,7026,26,1,74.38,26.03
14061,7026,92,3,100.0,34.99
14062,7027,62,3,188.67,65.78
14063,7027,44,1,103.32,36.02
14064,7028,39,2,57.64,9.33
14065,7029,39,1,57.64,20.39
14066,7029,25,1,129.17,45.69
14067,7030,1,2,129.41,21.45
14068,7031,1,3,129.41,32.3
14069,7032,72,2,119.09,33.54
14070,7033,114,1,126.24,45.11
14071,7034,7,3,103.46,18.54
14072,7034,28,1,111.64,20.0
14073,7035,84,1,173.75,30.22
14074,7036,68,2,60.94,22.75
14075,7036,75,3,162.84,60.79
14076,7036,80,1,105.02,39.2
14077,7037,106,2,46.99,8.36
14078,7037,57,3,52.65,9.37
14079,7038,81,3,56.73,9.07
14080,7038,78,2,99.46,15.91
14081,7039,111,1,117.88,45.39
14082,7040,10,2,88.23,21.24
14083,7040,62,1,188.67,45.41
14084,7041,60,2,86.13,23.83
14085,7042,12,1,59.86,22.42
14086,7043,79,2,96.31,21.7
14087,7043,101,2,134.69,30.35
14088,7044,39,1,57.64,21.95
14089,7044,4,3,55.67,21.2
14090,7044,40,3,104.18,39.68
14091,7045,69,3,117.44,42.1
14092,7045,44,1,103.32,37.04
14093,7045,50,2,32.56,11.67
14094,7046,19,1,105.24,32.04
14095,7047,82,1,69.77,21.82
14096,7047,104,1,188.59,58.97
14097,7048,91,2,61.19,10.94
14098,7048,36,2,233.82,41.82
14099,7048,106,3,46.99,8.4
14100,7049,108,1,122.79,44.32
14101,7050,50,1,32.56,10.5
14102,7050,14,1,27.57,8.89
14103,7050,56,1,120.76,38.95
14104,7051,79,2,96.31,24.69
14105,7051,40,2,104.18,26.7
14106,7052,44,2,103.32,34.76
14107,7053,109,2,138.27,22.26
14108,7053,89,1,59.41,9.56
14109,7053,73,1,50.5,8.13
14110,7054,98,1,34.37,8.74
14111,7054,44,3,103.32,26.28
14112,7055,119,2,111.08,42.97
14113,7055,28,3,111.64,43.19
14114,7055,103,2,169.01,65.38
14115,7056,24,2,127.8,48.15
14116,7057,39,2,57.64,22.83
14117,7057,7,2,103.46,40.97
14118,7057,65,2,21.88,8.66
14119,7058,12,2,59.86,19.95
14120,7058,6,2,145.22,48.39
14121,7059,8,1,133.99,47.41
14122,7059,5,2,70.45,24.93
14123,7060,30,3,126.92,34.97
14124,7061,89,1,59.41,21.52
14125,7062,50,3,32.56,8.35
14126,7062,22,3,34.6,8.88
14127,7063,35,2,119.26,43.57
14128,7063,109,3,138.27,50.51
14129,7064,70,1,174.54,54.44
14130,7064,79,3,96.31,30.04
14131,7064,25,1,129.17,40.29
14132,7065,120,2,135.63,30.53
14133,7065,119,3,111.08,25.0
14134,7066,40,1,104.18,20.87
14135,7067,53,1,121.14,47.14
14136,7068,103,3,169.01,59.54
14137,7068,106,3,46.99,16.55
14138,7068,76,2,134.39,47.34
14139,7069,29,3,172.54,54.82
14140,7069,67,1,80.2,25.48
14141,7069,117,3,86.58,27.51
14142,7070,14,1,27.57,8.37
14143,7071,25,2,129.17,32.19
14144,7072,97,1,108.49,16.49
14145,7073,14,2,27.57,9.46
14146,7073,108,1,122.79,42.12
14147,7073,70,1,174.54,59.87
14148,7074,51,1,22.69,4.95
14149,7075,41,1,47.64,15.75
14150,7075,58,3,129.59,42.84
14151,7076,39,2,57.64,21.59
14152,7076,58,1,129.59,48.54
14153,7076,115,2,30.19,11.31
14154,7077,85,2,179.2,54.01
14155,7078,61,1,152.15,45.78
14156,7079,67,1,80.2,17.94
14157,7080,88,2,82.03,27.69
14158,7080,50,2,32.56,10.99
14159,7081,87,3,36.91,11.47
14160,7082,20,2,85.03,20.89
14161,7083,91,1,61.19,12.64
14162,7084,47,3,159.04,26.3
14163,7085,2,2,60.21,13.19
14164,7086,103,2,169.01,34.68
14165,7086,110,3,14.98,3.07
14166,7086,109,2,138.27,28.37
14167,7087,24,3,127.8,25.52
14168,7088,34,3,126.16,28.4
14169,7089,70,2,174.54,39.84
14170,7090,42,2,167.38,35.97
14171,7090,86,2,57.37,12.33
14172,7090,114,2,126.24,27.13
14173,7091,106,2,46.99,12.74
14174,7091,80,2,105.02,28.47
14175,7091,53,3,121.14,32.84
14176,7092,60,2,86.13,25.62
14177,7093,112,1,82.57,12.93
14178,7093,93,1,125.45,19.64
14179,7094,50,1,32.56,10.06
14180,7094,105,1,47.02,14.53
14181,7095,27,1,196.31,45.24
14182,7095,17,3,181.29,41.77
14183,7096,3,3,21.14,5.0
14184,7096,22,2,34.6,8.19
14185,7096,88,2,82.03,19.41
14186,7097,20,1,85.03,21.92
14187,7098,60,1,86.13,32.87
14188,7099,48,2,89.05,16.2
14189,7099,94,1,117.99,21.47
14190,7099,23,3,167.92,30.56
14191,7100,20,1,85.03,26.35
14192,7100,24,2,127.8,39.61
14193,7100,63,2,124.54,38.59
14194,7101,80,2,105.02,37.21
14195,7101,99,3,106.12,37.6
14196,7102,87,1,36.91,6.67
14197,7102,79,1,96.31,17.41
14198,7102,17,2,181.29,32.77
14199,7103,4,1,55.67,17.63
14200,7103,20,2,85.03,26.93
14201,7103,10,1,88.23,27.95
14202,7104,1,1,129.41,39.86
14203,7104,75,2,162.84,50.15
14204,7105,102,2,121.48,24.91
14205,7105,22,1,34.6,7.1
14206,7105,117,2,86.58,17.75
14207,7106,57,2,52.65,20.41
14208,7107,105,2,47.02,15.06
14209,7108,102,2,121.48,41.65
14210,7108,112,1,82.57,28.31
14211,7109,27,3,196.31,50.28
14212,7110,60,3,86.13,22.19
14213,7111,96,3,48.44,13.92
14214,7111,29,3,172.54,49.58
14215,7111,88,3,82.03,23.57
14216,7112,37,2,84.19,26.66
14217,7112,67,1,80.2,25.4
14218,7113,45,3,131.4,34.16
14219,7114,61,2,152.15,51.3
14220,7115,111,3,117.88,37.84
14221,7116,101,3,134.69,45.06
14222,7116,97,2,108.49,36.3
14223,7117,67,1,80.2,28.5
14224,7118,106,3,46.99,11.53
14225,7118,59,2,80.67,19.79
14226,7118,1,2,129.41,31.75
14227,7119,81,3,56.73,19.13
14228,7120,34,1,126.16,39.62
14229,7120,60,2,86.13,27.05
14230,7120,77,1,59.24,18.61
14231,7121,58,1,129.59,43.4
14232,7121,61,1,152.15,50.96
14233,7122,120,1,135.63,48.12
14234,7123,39,3,57.64,19.23
14235,7123,117,2,86.58,28.89
14236,7123,105,1,47.02,15.69
14237,7124,41,2,47.64,10.59
14238,7124,79,1,96.31,21.41
14239,7125,54,2,107.9,24.07
14240,7125,117,3,86.58,19.31
14241,7125,63,2,124.54,27.78
14242,7126,115,2,30.19,11.24
14243,7126,17,1,181.29,67.47
14244,7126,86,3,57.37,21.35
14245,7127,78,1,99.46,19.91
14246,7127,67,1,80.2,16.05
14247,7128,91,2,61.19,14.27
14248,7128,93,3,125.45,29.25
14249,7129,87,2,36.91,6.05
14250,7130,118,2,15.66,3.84
14251,7131,113,1,223.8,34.65
14252,7131,2,2,60.21,9.32
14253,7131,6,1,145.22,22.48
14254,7132,96,3,48.44,14.73
14255,7132,81,1,56.73,17.25
14256,7133,46,3,207.61,44.36
14257,7134,85,2,179.2,57.01
14258,7134,106,1,46.99,14.95
14259,7134,20,3,85.03,27.05
14260,7135,99,2,106.12,38.3
14261,7135,71,1,48.58,17.53
14262,7135,118,1,15.66,5.65
14263,7136,89,2,59.41,19.11
14264,7136,29,1,172.54,55.49
14265,7136,28,2,111.64,35.9
14266,7137,37,3,84.19,24.23
14267,7138,111,1,117.88,21.96
14268,7138,23,3,167.92,31.28
14269,7138,61,3,152.15,28.34
14270,7139,29,2,172.54,62.8
14271,7139,103,3,169.01,61.52
14272,7139,93,1,125.45,45.66
14273,7140,15,2,160.59,28.0
14274,7141,115,1,30.19,10.15
14275,7141,120,3,135.63,45.59
14276,7141,45,2,131.4,44.17
14277,7142,9,2,65.35,15.02
14278,7143,66,3,102.8,17.64
14279,7143,108,3,122.79,21.07
14280,7143,109,1,138.27,23.73
14281,7144,97,2,108.49,37.86
14282,7144,93,3,125.45,43.78
14283,7145,60,3,86.13,17.25
14284,7146,110,2,14.98,4.38
14285,7147,46,1,207.61,69.75
14286,7147,40,2,104.18,35.0
14287,7148,34,1,126.16,34.44
14288,7148,35,1,119.26,32.55
14289,7149,26,2,74.38,17.12
14290,7149,55,1,17.33,3.99
14291,7149,65,2,21.88,5.04
14292,7150,6,2,145.22,27.94
14293,7150,78,3,99.46,19.13
14294,7151,113,2,223.8,63.5
14295,7152,30,2,126.92,19.78
14296,7152,27,1,196.31,30.6
14297,7153,113,2,223.8,66.73
14298,7153,96,2,48.44,14.44
14299,7153,10,2,88.23,26.31
14300,7154,111,3,117.88,30.29
14301,7154,82,2,69.77,17.93
14302,7155,94,3,117.99,42.69
14303,7156,29,3,172.54,58.58
14304,7156,110,3,14.98,5.09
14305,7157,5,1,70.45,15.49
14306,7157,68,1,60.94,13.4
14307,7158,37,2,84.19,17.01
14308,7158,72,1,119.09,24.06
14309,7159,111,3,117.88,27.21
14310,7159,61,2,152.15,35.12
14311,7159,89,3,59.41,13.71
14312,7160,75,2,162.84,56.55
14313,7160,14,1,27.57,9.58
14314,7161,83,3,169.25,39.75
14315,7161,91,3,61.19,14.37
14316,7161,85,3,179.2,42.09
14317,7162,32,2,134.68,23.14
14318,7162,4,1,55.67,9.57
14319,7163,101,2,134.69,53.01
14320,7163,82,2,69.77,27.46
14321,7164,15,3,160.59,55.14
14322,7164,118,1,15.66,5.38
14323,7165,118,3,15.66,3.26
14324,7165,10,2,88.23,18.38
14325,7166,74,3,84.93,14.76
14326,7166,82,2,69.77,12.12
14327,7166,66,1,102.8,17.86
14328,7167,7,1,103.46,34.9
14329,7167,94,3,117.99,39.8
14330,7167,3,1,21.14,7.13
14331,7168,28,3,111.64,42.34
14332,7169,51,3,22.69,7.69
14333,7169,96,3,48.44,16.41
14334,7170,12,1,59.86,19.9
14335,7171,2,3,60.21,15.01
14336,7171,80,2,105.02,26.19
14337,7172,24,3,127.8,34.34
14338,7172,30,3,126.92,34.11
14339,7173,29,3,172.54,47.97
14340,7173,118,3,15.66,4.35
14341,7174,114,3,126.24,42.05
14342,7174,34,3,126.16,42.03
14343,7175,19,3,105.24,38.78
14344,7175,32,2,134.68,49.62
14345,7176,104,3,188.59,57.15
14346,7176,107,1,27.76,8.41
14347,7176,37,1,84.19,25.51
14348,7177,11,3,32.81,7.83
14349,7177,81,3,56.73,13.54
14350,7177,35,3,119.26,28.45
14351,7178,68,2,60.94,20.75
14352,7178,91,2,61.19,20.83
14353,7178,43,3,95.34,32.46
14354,7179,11,3,32.81,10.34
14355,7179,35,2,119.26,37.58
14356,7179,97,1,108.49,34.18
14357,7180,31,3,178.78,68.92
14358,7181,109,1,138.27,52.4
14359,7182,84,1,173.75,45.3
14360,7182,61,1,152.15,39.67
14361,7183,113,2,223.8,65.06
14362,7183,106,2,46.99,13.66
14363,7184,66,3,102.8,31.62
14364,7184,101,1,134.69,41.43
14365,7185,68,3,60.94,23.99
14366,7185,115,1,30.19,11.88
14367,7185,59,3,80.67,31.76
14368,7186,98,2,34.37,11.8
14369,7186,51,3,22.69,7.79
14370,7186,45,2,131.4,45.1
14371,7187,108,2,122.79,41.47
14372,7187,105,2,47.02,15.88
14373,7188,42,2,167.38,64.44
14374,7188,89,3,59.41,22.87
14375,7189,20,1,85.03,33.86
14376,7190,45,3,131.4,49.8
14377,7191,112,3,82.57,29.62
14378,7191,48,2,89.05,31.95
14379,7191,24,1,127.8,45.85
14380,7192,66,3,102.8,40.73
14381,7193,14,1,27.57,4.43
14382,7194,105,3,47.02,12.36
14383,7194,45,2,131.4,34.53
14384,7195,25,1,129.17,42.72
14385,7196,114,1,126.24,20.91
14386,7196,106,3,46.99,7.78
14387,7197,36,2,233.82,58.08
14388,7197,61,3,152.15,37.79
14389,7198,41,1,47.64,15.81
14390,7198,5,3,70.45,23.38
14391,7198,77,3,59.24,19.66
14392,7199,119,2,111.08,19.54
14393,7199,67,3,80.2,14.11
14394,7200,71,2,48.58,11.42
14395,7200,5,1,70.45,16.57
14396,7201,26,1,74.38,19.0
14397,7202,55,2,17.33,6.35
14398,7202,104,1,188.59,69.13
14399,7202,30,3,126.92,46.53
14400,7203,7,3,103.46,40.71
14401,7204,53,1,121.14,20.95
14402,7204,55,2,17.33,3.0
14403,7205,79,1,96.31,31.04
14404,7205,91,1,61.19,19.72
14405,7206,77,3,59.24,20.0
14406,7207,115,1,30.19,5.03
14407,7207,93,3,125.45,20.88
14408,7207,74,3,84.93,14.14
14409,7208,56,2,120.76,32.99
14410,7208,74,1,84.93,23.2
14411,7208,15,3,160.59,43.87
14412,7209,15,2,160.59,24.15
14413,7209,96,3,48.44,7.28
14414,7209,115,2,30.19,4.54
14415,7210,2,3,60.21,13.64
14416,7210,49,2,128.99,29.22
14417,7211,38,3,96.19,37.74
14418,7211,117,2,86.58,33.97
14419,7211,64,3,95.59,37.5
14420,7212,55,2,17.33,5.99
14421,7212,84,3,173.75,60.08
14422,7213,97,3,108.49,36.96
14423,7213,40,3,104.18,35.49
14424,7214,24,3,127.8,35.5
14425,7214,40,3,104.18,28.94
14426,7215,38,1,96.19,19.47
14427,7216,62,3,188.67,47.29
14428,7217,26,3,74.38,18.08
14429,7217,89,2,59.41,14.44
14430,7218,106,1,46.99,15.33
14431,7218,91,1,61.19,19.97
14432,7219,30,1,126.92,49.29
14433,7220,116,2,113.9,20.76
14434,7220,10,2,88.23,16.08
14435,7221,118,1,15.66,2.99
14436,7221,16,3,127.6,24.36
14437,7222,94,2,117.99,17.79
14438,7222,79,3,96.31,14.52
14439,7223,55,3,17.33,3.02
14440,7224,14,2,27.57,5.14
14441,7224,20,2,85.03,15.85
14442,7225,3,1,21.14,6.11
14443,7225,108,2,122.79,35.47
14444,7225,33,1,66.63,19.25
14445,7226,64,3,95.59,21.89
14446,7226,15,2,160.59,36.78
14447,7226,59,2,80.67,18.48
14448,7227,7,2,103.46,30.72
14449,7227,84,3,173.75,51.58
14450,7227,91,2,61.19,18.17
14451,7228,82,3,69.77,23.67
14452,7229,103,2,169.01,33.62
14453,7229,64,2,95.59,19.02
14454,7229,80,3,105.02,20.89
