session_id,customer_id,session_date,device_type,traffic_source
11811,2273,2024-07-13,Desktop,Organic
11812,937,2024-04-27,Tablet,Facebook Ads
11813,1563,2024-02-18,Mobile,Organic
11814,2103,2024-02-26,Mobile,Google Ads
11815,942,2024-10-11,Mobile,Organic
11816,1220,2024-04-09,Mobile,Facebook Ads
11817,2304,2024-01-26,Desktop,Facebook Ads
11818,1295,2024-08-30,Tablet,Google Ads
11819,1194,2024-04-21,Desktop,Organic
11820,1162,2024-08-30,Mobile,Google Ads
11821,2687,2024-12-06,Tablet,Google Ads
11822,1305,2024-05-22,Mobile,Organic
11823,2391,2024-01-14,Mobile,Organic
11824,1945,2024-11-19,Mobile,Organic
11825,986,2024-12-16,Tablet,Organic
11826,2904,2024-02-01,Mobile,Facebook Ads
11827,1057,2024-05-01,Mobile,Facebook Ads
11828,2854,2024-12-19,Desktop,Google Ads
11829,2284,2024-03-19,Tablet,Google Ads
11830,1365,2024-03-11,Tablet,Google Ads
11831,2208,2024-08-29,Mobile,Facebook Ads
11832,1420,2024-06-29,Mobile,Organic
11833,447,2024-06-07,Mobile,Google Ads
11834,2646,2024-09-05,Tablet,Organic
11835,2069,2024-05-23,Desktop,Facebook Ads
11836,1639,2024-01-21,Mobile,Google Ads
11837,2983,2024-10-31,Desktop,Facebook Ads
11838,1070,2024-12-28,Tablet,Google Ads
11839,2497,2024-04-26,Desktop,Organic
11840,2274,2024-02-14,Desktop,Organic
11841,2462,2024-06-17,Desktop,Facebook Ads
11842,2234,2024-07-22,Tablet,Facebook Ads
11843,2073,2024-01-23,Tablet,Google Ads
11844,9,2024-05-30,Tablet,Facebook Ads
11845,1085,2024-04-11,Mobile,Facebook Ads
11846,2551,2024-09-07,Tablet,Facebook Ads
11847,1985,2024-10-16,Tablet,Organic
11848,2090,2024-08-03,Mobile,Organic
11849,1326,2024-05-31,Tablet,Organic
11850,2804,2024-02-06,Mobile,Organic
11851,480,2024-10-22,Tablet,Google Ads
11852,452,2024-08-14,Mobile,Facebook Ads
11853,1804,2024-03-30,Desktop,Organic
11854,812,2024-11-13,Tablet,Facebook Ads
11855,2571,2024-05-16,Tablet,Google Ads
11856,2670,2024-10-11,Desktop,Facebook Ads
11857,941,2024-04-13,Mobile,Organic
11858,2547,2024-03-17,Mobile,Facebook Ads
11859,1329,2024-08-26,Desktop,Facebook Ads
11860,1964,2024-04-11,Tablet,Google Ads
11861,887,2024-11-08,Desktop,Google Ads
11862,1406,2024-11-27,Mobile,Facebook Ads
11863,190,2024-10-21,Mobile,Organic
11864,1260,2024-10-05,Mobile,Google Ads
11865,655,2024-07-23,Desktop,Google Ads
11866,806,2024-02-09,Tablet,Facebook Ads
11867,1815,2024-09-09,Mobile,Organic
11868,2759,2024-05-11,Tablet,Organic
11869,1097,2024-11-28,Mobile,Facebook Ads
11870,2040,2024-02-06,Tablet,Organic
11871,1790,2024-02-04,Mobile,Facebook Ads
11872,1978,2024-03-27,Desktop,Facebook Ads
11873,2590,2024-03-13,Tablet,Organic
11874,921,2024-02-04,Desktop,Facebook Ads
11875,930,2024-12-29,Tablet,Facebook Ads
11876,1221,2024-10-27,Mobile,Facebook Ads
11877,2328,2024-06-25,Mobile,Facebook Ads
11878,212,2024-07-05,Desktop,Facebook Ads
11879,442,2024-01-16,Mobile,Facebook Ads
11880,1701,2024-12-20,Mobile,Facebook Ads
11881,132,2024-03-12,Desktop,Organic
11882,2366,2024-06-06,Tablet,Google Ads
11883,2808,2024-05-15,Desktop,Organic
11884,524,2024-06-10,Tablet,Google Ads
11885,1651,2024-03-23,Mobile,Facebook Ads
11886,2281,2024-01-26,Tablet,Facebook Ads
11887,75,2024-02-18,Tablet,Google Ads
11888,1936,2024-07-11,Desktop,Facebook Ads
11889,2735,2024-01-15,Desktop,Organic
11890,2832,2024-06-19,Tablet,Google Ads
11891,1751,2024-05-09,Mobile,Google Ads
11892,2033,2024-12-05,Tablet,Facebook Ads
11893,2635,2024-05-30,Tablet,Facebook Ads
11894,2049,2024-08-09,Mobile,Organic
11895,988,2024-10-16,Tablet,Organic
11896,2255,2024-10-30,Mobile,Organic
11897,1878,2024-04-05,Desktop,Organic
11898,2561,2024-02-27,Desktop,Google Ads
11899,654,2024-10-12,Tablet,Google Ads
11900,2128,2024-10-08,Desktop,Google Ads
11901,2853,2024-01-03,Mobile,Organic
11902,2473,2024-07-27,Tablet,Organic
11903,1696,2024-08-21,Tablet,Google Ads
11904,19,2024-08-14,Tablet,Facebook Ads
11905,673,2024-04-28,Tablet,Facebook Ads
11906,2034,2024-07-20,Mobile,Google Ads
11907,2384,2024-05-16,Desktop,Organic
11908,2016,2024-10-26,Tablet,Facebook Ads
11909,1572,2024-05-06,Desktop,Facebook Ads
11910,1053,2024-02-20,Desktop,Google Ads
11911,2011,2024-11-16,Desktop,Organic
11912,2245,2024-03-17,Desktop,Organic
11913,2107,2024-06-03,Mobile,Facebook Ads
11914,593,2024-09-28,Tablet,Google Ads
11915,856,2024-06-20,Mobile,Google Ads
11916,1016,2024-10-10,Tablet,Google Ads
11917,1222,2024-02-24,Tablet,Google Ads
11918,721,2024-07-24,Desktop,Google Ads
11919,2610,2024-05-31,Desktop,Google Ads
11920,310,2024-03-21,Mobile,Facebook Ads
11921,1712,2024-12-28,Mobile,Google Ads
11922,416,2024-08-18,Tablet,Organic
11923,2694,2024-05-21,Desktop,Google Ads
11924,1706,2024-09-29,Desktop,Facebook Ads
11925,542,2024-09-29,Tablet,Google Ads
11926,753,2024-04-02,Tablet,Facebook Ads
11927,541,2024-04-25,Desktop,Google Ads
11928,446,2024-08-24,Desktop,Facebook Ads
11929,850,2024-03-06,Tablet,Facebook Ads
11930,2126,2024-09-08,Desktop,Facebook Ads
11931,464,2024-10-09,Tablet,Organic
11932,152,2024-04-02,Mobile,Google Ads
11933,51,2024-05-24,Mobile,Google Ads
11934,2028,2024-03-07,Tablet,Google Ads
11935,273,2024-11-11,Mobile,Organic
11936,466,2024-05-13,Tablet,Google Ads
11937,1696,2024-12-17,Tablet,Google Ads
11938,1427,2024-01-30,Mobile,Organic
11939,67,2024-09-13,Mobile,Organic
11940,1251,2024-01-10,Mobile,Facebook Ads
11941,1534,2024-04-02,Desktop,Facebook Ads
11942,1140,2024-06-09,Mobile,Organic
11943,2006,2024-07-25,Tablet,Organic
11944,2061,2024-07-28,Tablet,Google Ads
11945,1020,2024-04-28,Mobile,Google Ads
11946,2157,2024-07-10,Desktop,Google Ads
11947,2942,2024-08-09,Tablet,Facebook Ads
11948,1,2024-05-03,Tablet,Facebook Ads
11949,1940,2024-07-24,Mobile,Facebook Ads
11950,2687,2024-01-27,Desktop,Facebook Ads
11951,2703,2024-07-24,Mobile,Google Ads
11952,2104,2024-09-05,Tablet,Organic
11953,954,2024-04-26,Tablet,Organic
11954,1963,2024-01-04,Mobile,Facebook Ads
11955,2120,2024-03-24,Mobile,Google Ads
11956,501,2024-02-23,Desktop,Facebook Ads
11957,1706,2024-01-03,Tablet,Google Ads
11958,880,2024-10-01,Mobile,Google Ads
11959,1953,2024-12-19,Mobile,Facebook Ads
11960,793,2024-07-21,Desktop,Facebook Ads
11961,2692,2024-02-07,Tablet,Google Ads
11962,1792,2024-12-18,Mobile,Google Ads
11963,1526,2024-01-27,Desktop,Facebook Ads
11964,1811,2024-08-03,Desktop,Google Ads
11965,339,2024-05-10,Mobile,Organic
11966,1633,2024-01-06,Desktop,Organic
11967,2813,2024-11-30,Mobile,Organic
11968,1655,2024-02-01,Desktop,Facebook Ads
11969,2442,2024-08-17,Tablet,Organic
11970,2894,2024-05-18,Desktop,Google Ads
11971,262,2024-03-31,Tablet,Facebook Ads
11972,2216,2024-09-14,Mobile,Organic
11973,1391,2024-05-18,Mobile,Google Ads
11974,1332,2024-10-18,Mobile,Organic
11975,1723,2024-06-25,Desktop,Facebook Ads
11976,1912,2024-05-03,Mobile,Organic
11977,2076,2024-03-02,Tablet,Organic
11978,1033,2024-11-26,Desktop,Organic
11979,502,2024-06-12,Desktop,Facebook Ads
11980,965,2024-12-28,Desktop,Organic
11981,1642,2024-01-05,Tablet,Organic
11982,1034,2024-10-22,Tablet,Google Ads
11983,1831,2024-02-24,Desktop,Facebook Ads
11984,1174,2024-02-23,Tablet,Facebook Ads
11985,758,2024-12-18,Desktop,Facebook Ads
11986,641,2024-01-12,Desktop,Google Ads
11987,263,2024-03-27,Tablet,Organic
11988,2649,2024-03-07,Tablet,Google Ads
11989,2927,2024-05-06,Mobile,Google Ads
11990,771,2024-08-03,Tablet,Google Ads
11991,1302,2024-07-09,Mobile,Google Ads
11992,2020,2024-11-27,Tablet,Facebook Ads
11993,772,2024-05-13,Tablet,Facebook Ads
11994,2442,2024-04-01,Tablet,Facebook Ads
11995,263,2024-05-28,Tablet,Google Ads
11996,1325,2024-03-25,Tablet,Organic
11997,330,2024-02-19,Tablet,Organic
11998,1621,2024-12-21,Tablet,Facebook Ads
11999,1621,2024-04-07,Mobile,Facebook Ads
12000,15,2024-05-19,Tablet,Google Ads
12001,2152,2024-11-24,Desktop,Organic
12002,808,2024-05-22,Tablet,Facebook Ads
12003,752,2024-06-18,Mobile,Google Ads
12004,348,2024-05-26,Tablet,Google Ads
12005,2958,2024-08-08,Desktop,Facebook Ads
12006,2527,2024-04-13,Desktop,Organic
12007,8,2024-11-14,Mobile,Google Ads
12008,2148,2024-05-21,Desktop,Organic
12009,2791,2024-07-30,Tablet,Google Ads
12010,1713,2024-06-25,Mobile,Facebook Ads
12011,1678,2024-06-24,Mobile,Facebook Ads
12012,813,2024-05-02,Desktop,Google Ads
12013,39,2024-10-09,Desktop,Facebook Ads
12014,880,2024-05-10,Mobile,Organic
12015,1604,2024-02-22,Mobile,Facebook Ads
12016,2053,2024-11-08,Mobile,Facebook Ads
12017,2775,2024-03-04,Tablet,Facebook Ads
12018,1075,2024-07-22,Mobile,Organic
12019,1618,2024-12-23,Desktop,Facebook Ads
12020,2751,2024-12-31,Desktop,Organic
12021,2240,2024-05-17,Desktop,Google Ads
12022,304,2024-01-28,Tablet,Facebook Ads
12023,1425,2024-05-26,Mobile,Facebook Ads
12024,1642,2024-11-04,Mobile,Organic
12025,1203,2024-08-05,Tablet,Google Ads
12026,1965,2024-11-21,Desktop,Google Ads
12027,430,2024-01-03,Desktop,Organic
12028,2906,2024-02-02,Tablet,Google Ads
12029,1489,2024-10-17,Tablet,Facebook Ads
12030,662,2024-07-17,Mobile,Google Ads
12031,2437,2024-08-31,Mobile,Facebook Ads
12032,2852,2024-04-15,Mobile,Organic
12033,1149,2024-07-28,Tablet,Facebook Ads
12034,567,2024-11-27,Desktop,Google Ads
12035,1762,2024-09-04,Mobile,Google Ads
12036,2154,2024-09-15,Mobile,Google Ads
12037,2888,2024-01-14,Tablet,Organic
12038,1440,2024-03-27,Desktop,Google Ads
12039,339,2024-12-27,Desktop,Organic
12040,2131,2024-11-12,Tablet,Facebook Ads
12041,709,2024-08-31,Mobile,Organic
12042,1088,2024-10-20,Desktop,Facebook Ads
12043,1263,2024-10-10,Desktop,Facebook Ads
12044,290,2024-12-12,Mobile,Facebook Ads
12045,783,2024-12-15,Mobile,Organic
12046,1692,2024-07-02,Desktop,Google Ads
12047,170,2024-12-14,Mobile,Organic
12048,2215,2024-11-24,Desktop,Facebook Ads
12049,140,2024-01-08,Mobile,Facebook Ads
12050,446,2024-02-27,Mobile,Google Ads
12051,2955,2024-01-06,Desktop,Organic
12052,362,2024-05-12,Desktop,Google Ads
12053,1507,2024-08-26,Tablet,Google Ads
12054,1756,2024-03-16,Desktop,Google Ads
12055,1745,2024-03-20,Mobile,Organic
12056,170,2024-05-15,Mobile,Google Ads
12057,688,2024-10-07,Tablet,Organic
12058,1739,2024-11-19,Desktop,Organic
12059,1346,2024-02-18,Tablet,Organic
12060,2610,2024-07-29,Mobile,Google Ads
12061,1712,2024-03-28,Mobile,Organic
12062,2790,2024-01-06,Mobile,Organic
12063,305,2024-03-30,Desktop,Organic
12064,2121,2024-11-16,Mobile,Organic
12065,1846,2024-03-22,Desktop,Google Ads
12066,2385,2024-04-29,Mobile,Google Ads
12067,2943,2024-02-26,Tablet,Facebook Ads
12068,1233,2024-04-10,Tablet,Facebook Ads
12069,825,2024-02-18,Mobile,Google Ads
12070,2823,2024-01-19,Tablet,Organic
12071,1913,2024-10-17,Mobile,Google Ads
12072,2586,2024-08-21,Desktop,Organic
12073,2560,2024-05-27,Mobile,Facebook Ads
12074,626,2024-03-13,Mobile,Facebook Ads
12075,2864,2024-08-10,Tablet,Facebook Ads
12076,168,2024-01-03,Tablet,Facebook Ads
12077,1139,2024-05-22,Tablet,Organic
12078,644,2024-05-26,Desktop,Organic
12079,1145,2024-11-17,Mobile,Organic
12080,2857,2024-10-25,Desktop,Facebook Ads
12081,1037,2024-08-24,Desktop,Facebook Ads
12082,852,2024-11-13,Tablet,Organic
12083,2655,2024-02-13,Mobile,Facebook Ads
12084,171,2024-06-03,Tablet,Google Ads
12085,1059,2024-09-01,Desktop,Google Ads
12086,1669,2024-03-11,Desktop,Google Ads
12087,2085,2024-11-07,Tablet,Organic
12088,594,2024-06-21,Mobile,Google Ads
12089,393,2024-10-14,Mobile,Google Ads
12090,1887,2024-09-21,Desktop,Organic
12091,2408,2024-07-29,Mobile,Google Ads
12092,763,2024-07-18,Mobile,Organic
12093,1618,2024-06-01,Mobile,Google Ads
12094,2885,2024-10-25,Desktop,Google Ads
12095,2544,2024-07-20,Mobile,Organic
12096,1794,2024-02-08,Mobile,Facebook Ads
12097,501,2024-12-22,Tablet,Organic
12098,116,2024-04-29,Tablet,Facebook Ads
12099,657,2024-03-04,Desktop,Organic
12100,2072,2024-07-29,Desktop,Facebook Ads
12101,882,2024-03-23,Tablet,Organic
12102,1786,2024-10-21,Mobile,Google Ads
12103,190,2024-01-22,Mobile,Google Ads
12104,1990,2024-09-17,Tablet,Facebook Ads
12105,2577,2024-10-26,Tablet,Google Ads
12106,1459,2024-06-06,Desktop,Organic
12107,118,2024-02-24,Desktop,Google Ads
12108,846,2024-01-03,Mobile,Facebook Ads
12109,1130,2024-09-14,Desktop,Facebook Ads
12110,501,2024-06-07,Tablet,Google Ads
12111,2297,2024-12-05,Desktop,Google Ads
12112,1851,2024-08-13,Desktop,Organic
12113,1975,2024-09-28,Tablet,Google Ads
12114,2203,2024-08-12,Desktop,Organic
12115,886,2024-02-23,Desktop,Facebook Ads
12116,2696,2024-10-10,Mobile,Google Ads
12117,2760,2024-10-09,Desktop,Organic
12118,1737,2024-01-17,Desktop,Facebook Ads
12119,525,2024-02-11,Mobile,Organic
12120,84,2024-05-24,Tablet,Google Ads
12121,693,2024-11-15,Tablet,Facebook Ads
12122,608,2024-01-16,Tablet,Facebook Ads
12123,666,2024-12-10,Mobile,Google Ads
12124,2229,2024-11-25,Mobile,Organic
12125,2413,2024-06-05,Mobile,Google Ads
12126,1762,2024-01-29,Tablet,Facebook Ads
12127,46,2024-04-18,Desktop,Organic
12128,885,2024-11-23,Desktop,Organic
12129,1386,2024-12-12,Mobile,Organic
12130,2320,2024-04-28,Desktop,Google Ads
12131,128,2024-06-30,Desktop,Facebook Ads
12132,2025,2024-10-17,Desktop,Organic
12133,1238,2024-06-13,Tablet,Organic
12134,2936,2024-07-04,Mobile,Facebook Ads
12135,1072,2024-02-27,Tablet,Organic
12136,1041,2024-05-19,Mobile,Facebook Ads
12137,845,2024-11-22,Mobile,Facebook Ads
12138,2714,2024-02-01,Desktop,Facebook Ads
12139,1874,2024-08-30,Desktop,Organic
12140,1589,2024-01-04,Mobile,Facebook Ads
12141,1723,2024-06-25,Desktop,Organic
12142,1559,2024-03-13,Desktop,Organic
12143,343,2024-08-26,Mobile,Facebook Ads
12144,1014,2024-01-10,Desktop,Facebook Ads
12145,1861,2024-10-14,Tablet,Google Ads
12146,811,2024-12-19,Mobile,Facebook Ads
12147,169,2024-01-14,Desktop,Facebook Ads
12148,386,2024-02-05,Mobile,Google Ads
12149,344,2024-10-22,Mobile,Facebook Ads
12150,2298,2024-02-21,Mobile,Google Ads
12151,375,2024-08-04,Tablet,Google Ads
12152,2261,2024-05-23,Mobile,Google Ads
12153,384,2024-04-14,Mobile,Google Ads
12154,23,2024-08-06,Desktop,Organic
12155,1820,2024-05-10,Mobile,Facebook Ads
12156,796,2024-07-05,Desktop,Facebook Ads
12157,968,2024-11-24,Desktop,Google Ads
12158,1924,2024-02-10,Desktop,Organic
12159,1607,2024-01-21,Mobile,Google Ads
12160,2166,2024-04-06,Mobile,Organic
12161,1875,2024-08-17,Tablet,Organic
12162,754,2024-10-06,Tablet,Google Ads
12163,1394,2024-09-07,Tablet,Google Ads
12164,1360,2024-07-07,Desktop,Google Ads
12165,2973,2024-03-09,Tablet,Organic
12166,1158,2024-05-16,Tablet,Facebook Ads
12167,2819,2024-09-24,Tablet,Facebook Ads
12168,2967,2024-01-30,Tablet,Google Ads
12169,1152,2024-04-19,Mobile,Facebook Ads
12170,2622,2024-05-30,Tablet,Facebook Ads
12171,1159,2024-09-16,Tablet,Google Ads
12172,2437,2024-08-11,Desktop,Google Ads
12173,2667,2024-04-11,Mobile,Google Ads
12174,1585,2024-05-04,Mobile,Organic
12175,1491,2024-02-01,Mobile,Google Ads
12176,71,2024-12-20,Mobile,Organic
12177,2237,2024-08-19,Mobile,Facebook Ads
12178,2967,2024-03-01,Desktop,Organic
12179,2091,2024-08-24,Desktop,Facebook Ads
12180,812,2024-02-29,Desktop,Facebook Ads
12181,2204,2024-09-14,Tablet,Google Ads
12182,880,2024-02-23,Tablet,Google Ads
12183,472,2024-01-24,Tablet,Facebook Ads
12184,1531,2024-09-18,Mobile,Facebook Ads
12185,1356,2024-07-15,Mobile,Organic
12186,86,2024-01-19,Mobile,Google Ads
12187,2587,2024-02-14,Desktop,Organic
12188,287,2024-09-14,Desktop,Organic
12189,715,2024-12-17,Mobile,Organic
12190,1312,2024-03-18,Mobile,Google Ads
12191,19,2024-08-05,Desktop,Google Ads
12192,984,2024-04-15,Mobile,Google Ads
12193,2767,2024-07-06,Desktop,Facebook Ads
12194,409,2024-09-25,Tablet,Organic
12195,2198,2024-10-25,Mobile,Facebook Ads
12196,1938,2024-08-06,Mobile,Google Ads
12197,1852,2024-07-30,Desktop,Google Ads
12198,1066,2024-12-25,Mobile,Organic
12199,1500,2024-03-15,Desktop,Google Ads
12200,996,2024-10-20,Mobile,Organic
12201,2473,2024-01-20,Desktop,Organic
12202,1669,2024-02-28,Tablet,Facebook Ads
12203,1950,2024-04-11,Mobile,Facebook Ads
12204,1717,2024-05-25,Desktop,Google Ads
12205,162,2024-06-03,Mobile,Organic
12206,2706,2024-07-16,Desktop,Google Ads
12207,2904,2024-04-04,Tablet,Google Ads
12208,2356,2024-04-15,Mobile,Facebook Ads
12209,1507,2024-08-15,Tablet,Facebook Ads
12210,2491,2024-04-05,Tablet,Facebook Ads
12211,65,2024-05-10,Mobile,Google Ads
12212,1222,2024-02-26,Tablet,Google Ads
12213,326,2024-10-27,Tablet,Google Ads
12214,412,2024-12-12,Mobile,Organic
12215,1492,2024-02-17,Desktop,Google Ads
12216,2149,2024-05-01,Tablet,Organic
12217,2739,2024-04-25,Desktop,Facebook Ads
12218,2997,2024-02-02,Desktop,Facebook Ads
12219,1595,2024-11-26,Tablet,Facebook Ads
12220,1435,2024-02-25,Mobile,Organic
12221,764,2024-03-14,Desktop,Facebook Ads
12222,2940,2024-08-07,Mobile,Organic
12223,1506,2024-06-13,Tablet,Facebook Ads
12224,1393,2024-07-22,Desktop,Facebook Ads
12225,1569,2024-12-06,Mobile,Facebook Ads
12226,1392,2024-07-05,Desktop,Facebook Ads
12227,215,2024-08-11,Mobile,Google Ads
12228,548,2024-08-24,Desktop,Facebook Ads
12229,1161,2024-11-23,Mobile,Facebook Ads
12230,993,2024-10-11,Desktop,Google Ads
12231,2311,2024-03-05,Desktop,Facebook Ads
12232,1971,2024-08-04,Desktop,Google Ads
12233,2855,2024-06-02,Tablet,Facebook Ads
12234,818,2024-03-21,Mobile,Organic
12235,2628,2024-02-28,Tablet,Google Ads
12236,2687,2024-03-21,Tablet,Organic
12237,1107,2024-03-28,Tablet,Google Ads
12238,1401,2024-06-07,Tablet,Organic
12239,1308,2024-10-31,Tablet,Organic
12240,1885,2024-08-15,Desktop,Organic
12241,309,2024-04-30,Mobile,Organic
12242,1778,2024-08-17,Mobile,Google Ads
12243,609,2024-10-07,Desktop,Facebook Ads
12244,319,2024-07-03,Desktop,Facebook Ads
12245,727,2024-04-11,Mobile,Facebook Ads
12246,571,2024-10-29,Desktop,Facebook Ads
12247,2727,2024-02-10,Tablet,Google Ads
12248,181,2024-05-25,Desktop,Google Ads
12249,2502,2024-02-01,Tablet,Google Ads
12250,2284,2024-08-30,Mobile,Google Ads
12251,258,2024-06-09,Tablet,Facebook Ads
12252,1487,2024-12-04,Desktop,Google Ads
12253,2284,2024-09-13,Mobile,Organic
12254,884,2024-09-20,Tablet,Facebook Ads
12255,1028,2024-07-13,Tablet,Facebook Ads
12256,2612,2024-01-11,Tablet,Google Ads
12257,986,2024-07-30,Mobile,Facebook Ads
12258,1042,2024-10-22,Desktop,Organic
12259,1315,2024-10-15,Tablet,Google Ads
12260,2983,2024-06-24,Mobile,Facebook Ads
12261,577,2024-03-17,Desktop,Organic
12262,1198,2024-06-03,Tablet,Organic
12263,267,2024-09-29,Mobile,Organic
12264,1484,2024-03-11,Tablet,Organic
12265,2376,2024-04-07,Tablet,Facebook Ads
12266,1961,2024-03-08,Tablet,Organic
12267,1666,2024-11-08,Desktop,Organic
12268,1674,2024-12-15,Mobile,Google Ads
12269,1592,2024-06-21,Tablet,Google Ads
12270,1911,2024-02-16,Mobile,Facebook Ads
12271,1060,2024-09-15,Tablet,Organic
12272,839,2024-02-12,Tablet,Facebook Ads
12273,548,2024-08-07,Desktop,Organic
12274,2927,2024-08-06,Tablet,Organic
12275,1648,2024-04-12,Desktop,Facebook Ads
12276,152,2024-07-26,Desktop,Facebook Ads
12277,2464,2024-06-23,Mobile,Google Ads
12278,1085,2024-06-25,Desktop,Facebook Ads
12279,2995,2024-04-28,Desktop,Google Ads
12280,2377,2024-09-12,Tablet,Organic
12281,1010,2024-06-12,Desktop,Google Ads
12282,2694,2024-10-07,Tablet,Organic
12283,2453,2024-08-10,Mobile,Facebook Ads
12284,2243,2024-11-19,Mobile,Organic
12285,96,2024-04-17,Mobile,Facebook Ads
12286,1403,2024-06-08,Tablet,Google Ads
12287,2056,2024-11-06,Desktop,Organic
12288,1438,2024-12-18,Desktop,Google Ads
12289,741,2024-03-10,Desktop,Facebook Ads
12290,2187,2024-04-06,Mobile,Organic
12291,2708,2024-08-19,Tablet,Organic
12292,2457,2024-06-26,Desktop,Organic
12293,485,2024-09-26,Mobile,Google Ads
12294,1976,2024-08-28,Mobile,Organic
12295,1534,2024-12-01,Tablet,Facebook Ads
12296,1631,2024-05-24,Mobile,Organic
12297,1913,2024-07-02,Mobile,Google Ads
12298,2052,2024-01-07,Mobile,Facebook Ads
12299,341,2024-04-09,Mobile,Google Ads
12300,2168,2024-05-26,Tablet,Google Ads
12301,1496,2024-12-07,Tablet,Organic
12302,947,2024-06-23,Mobile,Organic
12303,1009,2024-01-30,Tablet,Facebook Ads
12304,2256,2024-06-03,Mobile,Organic
12305,1056,2024-07-18,Mobile,Facebook Ads
12306,2775,2024-07-23,Tablet,Organic
12307,231,2024-03-13,Desktop,Facebook Ads
12308,1002,2024-04-16,Desktop,Facebook Ads
12309,47,2024-05-25,Tablet,Organic
12310,2340,2024-08-27,Tablet,Facebook Ads
12311,2105,2024-07-08,Tablet,Organic
12312,2310,2024-05-28,Mobile,Facebook Ads
12313,2811,2024-07-05,Desktop,Google Ads
12314,2926,2024-01-01,Desktop,Facebook Ads
12315,2354,2024-05-20,Tablet,Google Ads
12316,2113,2024-04-22,Desktop,Facebook Ads
12317,1834,2024-10-25,Tablet,Facebook Ads
12318,2799,2024-08-30,Desktop,Google Ads
12319,1970,2024-05-12,Desktop,Facebook Ads
12320,1825,2024-10-18,Mobile,Google Ads
12321,104,2024-01-30,Mobile,Organic
12322,2752,2024-06-29,Desktop,Facebook Ads
12323,2533,2024-07-14,Mobile,Google Ads
12324,1325,2024-12-22,Desktop,Google Ads
12325,2674,2024-05-29,Tablet,Organic
12326,1914,2024-01-28,Mobile,Facebook Ads
12327,221,2024-04-24,Desktop,Google Ads
12328,86,2024-03-29,Tablet,Organic
12329,128,2024-05-13,Desktop,Google Ads
12330,451,2024-05-23,Tablet,Facebook Ads
12331,1238,2024-12-28,Desktop,Organic
12332,1510,2024-04-12,Tablet,Facebook Ads
12333,1411,2024-01-14,Desktop,Google Ads
12334,2841,2024-12-09,Tablet,Facebook Ads
12335,656,2024-12-19,Mobile,Google Ads
12336,2013,2024-11-15,Mobile,Facebook Ads
12337,678,2024-09-20,Tablet,Facebook Ads
12338,1803,2024-09-22,Desktop,Organic
12339,988,2024-07-31,Mobile,Organic
12340,1877,2024-08-02,Desktop,Facebook Ads
12341,1956,2024-04-19,Desktop,Google Ads
12342,127,2024-05-29,Tablet,Organic
12343,2899,2024-10-11,Mobile,Facebook Ads
12344,2792,2024-05-04,Desktop,Google Ads
12345,662,2024-10-30,Tablet,Organic
12346,1325,2024-02-23,Mobile,Facebook Ads
12347,285,2024-01-16,Tablet,Facebook Ads
12348,421,2024-01-07,Mobile,Organic
12349,2983,2024-12-18,Mobile,Google Ads
12350,876,2024-01-31,Desktop,Google Ads
12351,2975,2024-01-26,Mobile,Google Ads
12352,1594,2024-05-15,Mobile,Google Ads
12353,2039,2024-02-21,Desktop,Organic
12354,821,2024-12-09,Mobile,Google Ads
12355,2450,2024-01-17,Tablet,Facebook Ads
12356,2828,2024-12-27,Mobile,Google Ads
12357,1933,2024-07-17,Tablet,Organic
12358,2166,2024-07-13,Desktop,Organic
12359,405,2024-12-19,Desktop,Facebook Ads
12360,1037,2024-02-06,Mobile,Google Ads
12361,1850,2024-02-09,Mobile,Google Ads
12362,1690,2024-01-31,Mobile,Google Ads
12363,822,2024-08-10,Mobile,Google Ads
12364,343,2024-02-13,Mobile,Google Ads
12365,41,2024-12-20,Desktop,Google Ads
12366,2131,2024-01-27,Mobile,Google Ads
12367,878,2024-06-30,Tablet,Organic
12368,888,2024-02-02,Tablet,Google Ads
12369,1293,2024-10-23,Mobile,Facebook Ads
12370,2785,2024-02-10,Mobile,Google Ads
12371,2849,2024-11-01,Mobile,Organic
12372,1386,2024-07-29,Mobile,Organic
12373,1001,2024-03-11,Desktop,Facebook Ads
12374,799,2024-04-27,Mobile,Google Ads
12375,2174,2024-03-02,Desktop,Organic
12376,183,2024-06-24,Tablet,Organic
12377,629,2024-12-07,Mobile,Facebook Ads
12378,579,2024-07-05,Tablet,Google Ads
12379,1649,2024-03-28,Mobile,Google Ads
12380,1021,2024-02-22,Tablet,Organic
12381,606,2024-03-20,Mobile,Organic
12382,2583,2024-01-08,Mobile,Google Ads
12383,2622,2024-12-24,Mobile,Google Ads
12384,1771,2024-06-09,Tablet,Facebook Ads
12385,1154,2024-11-18,Tablet,Google Ads
12386,2894,2024-02-13,Desktop,Organic
12387,2974,2024-03-30,Desktop,Facebook Ads
12388,161,2024-02-06,Tablet,Facebook Ads
12389,1444,2024-03-16,Mobile,Facebook Ads
12390,2388,2024-10-13,Desktop,Google Ads
12391,2060,2024-05-24,Tablet,Google Ads
12392,1447,2024-02-29,Tablet,Organic
12393,2947,2024-08-11,Desktop,Google Ads
12394,2391,2024-03-07,Tablet,Organic
12395,304,2024-03-29,Mobile,Organic
12396,1259,2024-07-22,Tablet,Facebook Ads
12397,1890,2024-12-20,Tablet,Facebook Ads
12398,274,2024-05-13,Mobile,Organic
