customer_id,signup_date,acquisition_channel,city,age
1761,2026-02-24,Facebook Ads,Julieview,35
1762,2026-02-24,Organic,Bethville,27
1763,2026-02-24,Organic,South Amandaside,23
1764,2026-02-24,Google Ads,Martineztown,52
1765,2026-02-24,Referral,Andersonmouth,55
1766,2026-02-24,Facebook Ads,Alejandroshire,53
1767,2026-02-24,Organic,Scottchester,42
1768,2026-02-24,Referral,Williamton,52
1769,2026-02-24,Referral,West Blakeborough,54
1770,2026-02-24,Facebook Ads,Michelefurt,48
1771,2026-02-24,Google Ads,New Kathleenfurt,23
1772,2026-02-24,Referral,Nicholasland,20
1773,2026-02-24,Facebook Ads,Jennifertown,25
1774,2026-02-24,Referral,Ruthstad,29
1775,2026-02-24,Facebook Ads,East Adamport,31
1776,2026-02-24,Facebook Ads,New Morgan,26
1777,2026-02-24,Organic,Michelleland,45
1778,2026-02-24,Organic,Port Billy,45
1779,2026-02-24,Facebook Ads,Frankchester,58
1780,2026-02-24,Facebook Ads,Wileyfurt,56
1781,2026-02-24,Google Ads,New Jameschester,38
1782,2026-02-24,Organic,Cherylview,23
1783,2026-02-24,Referral,Arellanoland,53
1784,2026-02-24,Referral,East Francisco,53
1785,2026-02-24,Google Ads,Farrellfort,35
1786,2026-02-24,Referral,Jaredfort,18
1787,2026-02-24,Referral,New Meganland,25
1788,2026-02-24,Referral,New Laurenfort,27
1789,2026-02-24,Facebook Ads,Knightfurt,54
1790,2026-02-24,Organic,Wagnerland,24
1791,2026-02-24,Organic,Lake Stephenside,36
1792,2026-02-24,Google Ads,Wardbury,44
1793,2026-02-24,Google Ads,Jenniferville,42
1794,2026-02-24,Referral,Hensonport,54
1795,2026-02-24,Referral,Lake Daniel,20
1796,2026-02-24,Facebook Ads,Charlesbury,35
1797,2026-02-24,Referral,Tammyfurt,27
1798,2026-02-24,Referral,Watkinsshire,20
1799,2026-02-24,Referral,South Vanessa,39
1800,2026-02-24,Facebook Ads,North Kathryn,21
1801,2026-02-24,Referral,New Donald,35
1802,2026-02-24,Google Ads,Nguyenhaven,19
1803,2026-02-24,Google Ads,South Ronald,37
1804,2026-02-24,Google Ads,Justinport,35
1805,2026-02-24,Referral,Port Rachel,24
1806,2026-02-24,Facebook Ads,South Danielleview,26
1807,2026-02-24,Google Ads,Kingfurt,46
1808,2026-02-24,Google Ads,Pruittburgh,35
1809,2026-02-24,Referral,Cruzland,56
1810,2026-02-24,Organic,New Crystalview,30
1811,2026-02-24,Referral,Lake Garyville,31
1812,2026-02-24,Referral,South Caitlinmouth,49
1813,2026-02-24,Google Ads,Markfurt,21
1814,2026-02-24,Facebook Ads,Port Alanborough,22
1815,2026-02-24,Google Ads,Blackburgh,50
1816,2026-02-24,Referral,New Kristen,26
1817,2026-02-24,Organic,South Krystalton,29
1818,2026-02-24,Facebook Ads,North Thomaston,30
1819,2026-02-24,Organic,South Soniatown,33
1820,2026-02-24,Organic,Lake Benjamin,47
1821,2026-02-24,Organic,West Maryhaven,41
1822,2026-02-24,Facebook Ads,Lake Dennisburgh,35
1823,2026-02-24,Google Ads,South Erin,47
1824,2026-02-24,Referral,Leeshire,58
1825,2026-02-24,Organic,Ruthside,19
1826,2026-02-24,Facebook Ads,Lake Dianefort,41
1827,2026-02-24,Referral,South Leonard,56
1828,2026-02-24,Referral,West Theresaville,29
1829,2026-02-24,Referral,Lake Sophia,55
1830,2026-02-24,Google Ads,Howellbury,40
1831,2026-02-24,Facebook Ads,Cooperbury,34
1832,2026-02-24,Organic,New Christopher,36
1833,2026-02-24,Organic,North Ericfort,42
1834,2026-02-24,Organic,New Joshuastad,28
1835,2026-02-24,Facebook Ads,Kellyview,32
1836,2026-02-24,Facebook Ads,East Amanda,31
1837,2026-02-24,Google Ads,Ethanshire,59
1838,2026-02-24,Referral,Valenzuelaview,50
1839,2026-02-24,Organic,Johnview,18
1840,2026-02-24,Referral,Danielfurt,26
1841,2026-02-24,Facebook Ads,Jennabury,56
1842,2026-02-24,Organic,Robertville,32
1843,2026-02-24,Google Ads,West Carolyn,56
1844,2026-02-24,Google Ads,New Lisabury,59
1845,2026-02-24,Google Ads,New Michelleburgh,45
1846,2026-02-24,Referral,New Dan,40
1847,2026-02-24,Referral,Rogersshire,34
1848,2026-02-24,Facebook Ads,Nelsonville,47
1849,2026-02-24,Google Ads,East Jason,51
1850,2026-02-24,Referral,New Adrian,55
1851,2026-02-24,Organic,Hillport,18
1852,2026-02-24,Google Ads,East Melissafort,53
1853,2026-02-24,Google Ads,Ericksonmouth,37
1854,2026-02-24,Organic,Laurenstad,48
1855,2026-02-24,Organic,New Bradyshire,39
1856,2026-02-24,Google Ads,Vaughanbury,58
1857,2026-02-24,Google Ads,Mckenzieland,35
1858,2026-02-24,Google Ads,Port Craigview,59
1859,2026-02-24,Google Ads,Davidchester,30
1860,2026-02-24,Facebook Ads,Eugenehaven,51
1861,2026-02-24,Facebook Ads,Jonesside,21
1862,2026-02-24,Referral,Gomezport,60
1863,2026-02-24,Google Ads,Scottbury,26
1864,2026-02-24,Organic,Donnaburgh,59
1865,2026-02-24,Referral,West Andrew,36
1866,2026-02-24,Google Ads,West Davidchester,44
1867,2026-02-24,Referral,Lake Steven,42
1868,2026-02-24,Organic,West Hollyhaven,55
1869,2026-02-24,Facebook Ads,Danielville,39
1870,2026-02-24,Facebook Ads,South Stephanieshire,52
1871,2026-02-24,Referral,Hinesport,60
1872,2026-02-24,Google Ads,Jonesbury,50
1873,2026-02-24,Google Ads,Hensleyside,28
1874,2026-02-24,Facebook Ads,Wallaceside,36
1875,2026-02-24,Organic,New Kathrynmouth,48
1876,2026-02-24,Facebook Ads,Annaberg,34
1877,2026-02-24,Facebook Ads,Jeanneton,39
1878,2026-02-24,Organic,Sandraport,32
1879,2026-02-24,Google Ads,Port Kathy,32
1880,2026-02-24,Google Ads,Oliviafort,44
1881,2026-02-24,Google Ads,Robertport,41
1882,2026-02-24,Google Ads,Banksshire,55
1883,2026-02-24,Google Ads,Ramseyland,47
1884,2026-02-24,Organic,Castrobury,48
1885,2026-02-24,Organic,West Margaretberg,58
1886,2026-02-24,Organic,New Linda,48
1887,2026-02-24,Facebook Ads,South Davidburgh,50
1888,2026-02-24,Organic,Amberborough,42
1889,2026-02-24,Google Ads,West Jasminemouth,44
1890,2026-02-24,Organic,Jennifertown,27
1891,2026-02-24,Facebook Ads,Kempfort,30
1892,2026-02-24,Google Ads,Lopezfurt,44
1893,2026-02-24,Referral,Stevenland,27
1894,2026-02-24,Google Ads,New Tiffany,29
1895,2026-02-24,Organic,North Laurenview,49
1896,2026-02-24,Google Ads,New Alejandra,58
1897,2026-02-24,Facebook Ads,East Bethborough,38
1898,2026-02-24,Organic,Lake Brittanyfurt,18
1899,2026-02-24,Referral,Frankburgh,35
1900,2026-02-24,Facebook Ads,Hamiltonshire,28
1901,2026-02-24,Facebook Ads,South Patricia,49
1902,2026-02-24,Organic,East April,26
1903,2026-02-24,Referral,Andreaborough,58
1904,2026-02-24,Referral,North Ryanbury,43
1905,2026-02-24,Referral,South Mikayla,48
1906,2026-02-24,Referral,Scottfurt,18
1907,2026-02-24,Organic,Turnerside,52
1908,2026-02-24,Facebook Ads,South Jessica,41
1909,2026-02-24,Organic,Valenzuelaside,38
1910,2026-02-24,Facebook Ads,Lake Nicoleborough,19
1911,2026-02-24,Organic,Williamsfort,58
1912,2026-02-24,Facebook Ads,Nicholasshire,32
1913,2026-02-24,Google Ads,West Jeffreyfort,37
1914,2026-02-24,Facebook Ads,South Melanie,24
1915,2026-02-24,Referral,West Paul,50
1916,2026-02-24,Google Ads,Goodwinburgh,28
1917,2026-02-24,Organic,Christinefurt,20
1918,2026-02-24,Google Ads,Shawnmouth,36
1919,2026-02-24,Referral,Tommystad,51
1920,2026-02-24,Google Ads,Rhodesburgh,45
1921,2026-02-24,Facebook Ads,New Taylor,39
1922,2026-02-24,Referral,Georgeshire,40
1923,2026-02-24,Facebook Ads,Michaelberg,28
1924,2026-02-24,Referral,East Bianca,19
1925,2026-02-24,Facebook Ads,Cynthialand,32
1926,2026-02-24,Facebook Ads,Port Jillshire,31
1927,2026-02-24,Organic,New John,55
1928,2026-02-24,Facebook Ads,West John,25
1929,2026-02-24,Google Ads,Bensontown,59
1930,2026-02-24,Organic,Ericfort,42
1931,2026-02-24,Google Ads,Bakerstad,52
1932,2026-02-24,Organic,West April,56
1933,2026-02-24,Organic,North Michaelport,60
1934,2026-02-24,Organic,Cookland,59
1935,2026-02-24,Organic,Gonzalezburgh,21
1936,2026-02-24,Organic,South Sherryhaven,44
1937,2026-02-24,Referral,South Kellystad,42
1938,2026-02-24,Organic,Kathleenville,53
1939,2026-02-24,Google Ads,New Kaylaview,48
1940,2026-02-24,Facebook Ads,Michaelport,31
1941,2026-02-24,Organic,Bauerfurt,37
1942,2026-02-24,Referral,Port Shannon,60
1943,2026-02-24,Organic,Annaland,60
1944,2026-02-24,Google Ads,South Juliestad,57
1945,2026-02-24,Facebook Ads,Mooreshire,44
1946,2026-02-24,Organic,Caseyton,50
1947,2026-02-24,Organic,South Shawn,36
1948,2026-02-24,Organic,New Lance,24
1949,2026-02-24,Referral,Kennedyside,30
1950,2026-02-24,Facebook Ads,Markville,34
1951,2026-02-24,Facebook Ads,Port Kimberly,40
1952,2026-02-24,Referral,Ambertown,36
1953,2026-02-24,Facebook Ads,East Jackstad,20
1954,2026-02-24,Referral,Port Bryanstad,31
1955,2026-02-24,Referral,Port Nicole,39
1956,2026-02-24,Facebook Ads,Codymouth,18
1957,2026-02-24,Organic,Silvaville,60
1958,2026-02-24,Organic,East Melissaborough,25
1959,2026-02-24,Referral,Katherineville,27
1960,2026-02-24,Organic,New Jennifer,50
1961,2026-02-24,Organic,Hicksburgh,24
1962,2026-02-24,Google Ads,Lake Garyton,59
1963,2026-02-24,Facebook Ads,Port Jasminechester,47
1964,2026-02-24,Google Ads,Danielland,34
1965,2026-02-24,Referral,South Amber,21
1966,2026-02-24,Organic,New Erin,29
1967,2026-02-24,Organic,East Erica,36
1968,2026-02-24,Google Ads,Lake Sabrinaview,38
1969,2026-02-24,Referral,Cynthiahaven,25
1970,2026-02-24,Organic,Christopherhaven,20
1971,2026-02-24,Organic,Russellshire,26
1972,2026-02-24,Facebook Ads,East Larryburgh,39
1973,2026-02-24,Google Ads,Port Taraville,46
1974,2026-02-24,Google Ads,New Donaldland,23
1975,2026-02-24,Google Ads,Johnburgh,39
1976,2026-02-24,Facebook Ads,Lake Derekshire,25
1977,2026-02-24,Referral,Gonzalezmouth,43
1978,2026-02-24,Referral,Browntown,35
1979,2026-02-24,Referral,South Sharonmouth,48
1980,2026-02-24,Referral,South Chadtown,59
1981,2026-02-24,Facebook Ads,East Jessica,25
1982,2026-02-24,Facebook Ads,Lake Isaac,21
1983,2026-02-24,Facebook Ads,North Janet,24
1984,2026-02-24,Referral,Phillipsfort,55
1985,2026-02-24,Referral,Eatonshire,54
1986,2026-02-24,Referral,Port Miketon,29
1987,2026-02-24,Referral,North Timothy,40
1988,2026-02-24,Organic,Port Frances,26
1989,2026-02-24,Referral,West Rebeccahaven,49
1990,2026-02-24,Organic,Port Michael,44
1991,2026-02-24,Referral,New Michaelchester,20
1992,2026-02-24,Organic,Larsenhaven,34
1993,2026-02-24,Google Ads,New Kristineside,18
1994,2026-02-24,Facebook Ads,Whiteland,60
1995,2026-02-24,Google Ads,East Stephenburgh,51
1996,2026-02-24,Organic,Maytown,45
1997,2026-02-24,Facebook Ads,New Michael,48
1998,2026-02-24,Google Ads,Markville,60
1999,2026-02-24,Referral,East David,27
2000,2026-02-24,Organic,West Marisaville,18
2001,2026-02-24,Facebook Ads,Nunezview,50
2002,2026-02-24,Referral,Christopherhaven,49
2003,2026-02-24,Facebook Ads,Lake Nathanielchester,22
2004,2026-02-24,Referral,Lake Thomasside,38
2005,2026-02-24,Facebook Ads,Westchester,39
2006,2026-02-24,Google Ads,New Brandy,21
2007,2026-02-24,Facebook Ads,Owenfurt,53
2008,2026-02-24,Referral,Parkerland,43
2009,2026-02-24,Facebook Ads,Williamtown,23
2010,2026-02-24,Referral,Brianview,46
2011,2026-02-24,Referral,Lake Lisa,23
2012,2026-02-24,Referral,East Jamie,46
2013,2026-02-24,Google Ads,East Michelle,25
2014,2026-02-24,Referral,Stephenport,59
2015,2026-02-24,Organic,North Johnmouth,24
2016,2026-02-24,Referral,Jamesburgh,44
2017,2026-02-24,Organic,South Jerry,53
2018,2026-02-24,Organic,Joannafurt,23
2019,2026-02-24,Google Ads,New Bonnie,50
2020,2026-02-24,Facebook Ads,Dixonport,59
2021,2026-02-24,Referral,Riveraville,39
2022,2026-02-24,Google Ads,Port Mistyton,21
2023,2026-02-24,Facebook Ads,New Gregorymouth,47
2024,2026-02-24,Google Ads,Samanthaburgh,53
2025,2026-02-24,Referral,Tinaville,60
2026,2026-02-24,Google Ads,Victorton,46
2027,2026-02-24,Organic,East Joshuafort,24
2028,2026-02-24,Facebook Ads,Westmouth,18
2029,2026-02-24,Google Ads,Scottfurt,40
2030,2026-02-24,Google Ads,South Craigville,53
2031,2026-02-24,Google Ads,Port Briannamouth,24
2032,2026-02-24,Organic,Jillfurt,28
2033,2026-02-24,Referral,Lake Crystalton,26
2034,2026-02-24,Referral,New Brettchester,24
2035,2026-02-24,Google Ads,Christianton,57
2036,2026-02-24,Facebook Ads,Alyssamouth,30
2037,2026-02-24,Organic,Leefort,43
2038,2026-02-24,Facebook Ads,Millston,47
2039,2026-02-24,Facebook Ads,Lake Patrickstad,39
2040,2026-02-24,Organic,Anthonyshire,44
2041,2026-02-24,Organic,North Douglasborough,58
2042,2026-02-24,Organic,Jeremiahton,46
2043,2026-02-24,Referral,Taramouth,60
2044,2026-02-24,Facebook Ads,West Nancy,49
2045,2026-02-24,Organic,Darrenview,51
2046,2026-02-24,Organic,West Nichole,53
2047,2026-02-24,Referral,South Christopherland,55
2048,2026-02-24,Referral,North Lisaside,50
2049,2026-02-24,Facebook Ads,North James,55
2050,2026-02-24,Facebook Ads,Georgemouth,26
2051,2026-02-24,Organic,Leslieville,42
2052,2026-02-24,Google Ads,North Cassandraland,50
2053,2026-02-24,Referral,New Jennifer,44
2054,2026-02-24,Facebook Ads,West Jeffreyville,35
2055,2026-02-24,Referral,Port Barbara,39
2056,2026-02-24,Google Ads,Youngside,46
2057,2026-02-24,Facebook Ads,Laurabury,26
2058,2026-02-24,Referral,East Christopherland,56
2059,2026-02-24,Google Ads,East Yolandaside,53
2060,2026-02-24,Google Ads,Gainestown,53
2061,2026-02-24,Facebook Ads,Matthewmouth,30
2062,2026-02-24,Facebook Ads,Evanston,57
2063,2026-02-24,Google Ads,Patriciashire,40
2064,2026-02-24,Facebook Ads,South Michelle,59
2065,2026-02-24,Facebook Ads,Youngstad,50
2066,2026-02-24,Google Ads,Chanside,25
2067,2026-02-24,Google Ads,West Pamela,53
2068,2026-02-24,Referral,Jeffreytown,55
2069,2026-02-24,Referral,South Charles,52
2070,2026-02-24,Google Ads,Monroechester,45
2071,2026-02-24,Organic,Barajashaven,51
2072,2026-02-24,Organic,North Jeffreyfurt,19
2073,2026-02-24,Referral,South Jasmineport,27
2074,2026-02-24,Organic,Lake Rossberg,60
2075,2026-02-24,Organic,Grimesburgh,30
2076,2026-02-24,Google Ads,East William,28
2077,2026-02-24,Google Ads,South Mariatown,34
2078,2026-02-24,Facebook Ads,West Lauren,21
2079,2026-02-24,Google Ads,Port Laura,31
2080,2026-02-24,Organic,Feliciaside,40
2081,2026-02-24,Referral,West Toni,24
2082,2026-02-24,Facebook Ads,West Meghanmouth,59
2083,2026-02-24,Referral,Stonefort,33
2084,2026-02-24,Google Ads,West Ashley,60
2085,2026-02-24,Organic,Lake Kelliefort,42
2086,2026-02-24,Referral,Port Raymondside,44
2087,2026-02-24,Google Ads,Berryshire,53
2088,2026-02-24,Organic,New Daniel,18
2089,2026-02-24,Google Ads,Williamsbury,30
2090,2026-02-24,Referral,West John,32
2091,2026-02-24,Google Ads,South Michaelland,55
2092,2026-02-24,Facebook Ads,North Ashley,30
2093,2026-02-24,Google Ads,Derekport,46
2094,2026-02-24,Facebook Ads,Jacobberg,22
2095,2026-02-24,Facebook Ads,Torresbury,29
2096,2026-02-24,Organic,Williamchester,42
2097,2026-02-24,Organic,New Manuelside,45
2098,2026-02-24,Google Ads,Brownfurt,53
2099,2026-02-24,Google Ads,New Michaelstad,26
2100,2026-02-24,Facebook Ads,Rosarioville,55
2101,2026-02-24,Google Ads,North Scottbury,18
2102,2026-02-24,Google Ads,West Jaime,47
2103,2026-02-24,Facebook Ads,Fisherhaven,20
2104,2026-02-24,Facebook Ads,Longchester,38
2105,2026-02-24,Organic,Ryanburgh,58
2106,2026-02-24,Google Ads,East Lauren,49
2107,2026-02-24,Google Ads,East Scott,22
2108,2026-02-24,Google Ads,Rothstad,51
2109,2026-02-24,Facebook Ads,New Randall,29
2110,2026-02-24,Organic,Port John,50
2111,2026-02-24,Facebook Ads,Robinchester,44
2112,2026-02-24,Referral,Michaelville,23
2113,2026-02-24,Google Ads,Adamville,32
2114,2026-02-24,Facebook Ads,Tiffanyville,60
2115,2026-02-24,Google Ads,Stephanieberg,39
2116,2026-02-24,Google Ads,New Jenniferbury,36
2117,2026-02-24,Facebook Ads,Robertport,57
2118,2026-02-24,Referral,East Annaberg,53
2119,2026-02-24,Organic,Christinafort,25
2120,2026-02-24,Google Ads,Mccartyview,46
2121,2026-02-24,Facebook Ads,South Wendy,59
2122,2026-02-24,Facebook Ads,Oliviaborough,20
2123,2026-02-24,Google Ads,Brownmouth,42
2124,2026-02-24,Organic,Brendahaven,42
2125,2026-02-24,Google Ads,Kington,52
2126,2026-02-24,Google Ads,Smithmouth,19
2127,2026-02-24,Google Ads,Alexandraport,50
2128,2026-02-24,Referral,Juliefort,49
2129,2026-02-24,Organic,Adamstown,36
2130,2026-02-24,Facebook Ads,Hernandezberg,38
2131,2026-02-24,Organic,Alvarezchester,24
2132,2026-02-24,Facebook Ads,West Margaretview,52
2133,2026-02-24,Organic,South Charleshaven,58
2134,2026-02-24,Organic,Millerbury,31
2135,2026-02-24,Facebook Ads,Joshuaview,45
2136,2026-02-24,Organic,Morenobury,31
2137,2026-02-24,Referral,Wilsonstad,59
2138,2026-02-24,Organic,Port Hannah,27
2139,2026-02-24,Organic,Langshire,47
2140,2026-02-24,Google Ads,West Dianeside,20
2141,2026-02-24,Organic,West Charlesberg,22
2142,2026-02-24,Organic,Petersonberg,29
2143,2026-02-24,Google Ads,Herrerabury,53
2144,2026-02-24,Organic,Pamelahaven,54
2145,2026-02-24,Facebook Ads,Kaufmanborough,34
2146,2026-02-24,Referral,West Desireeville,42
2147,2026-02-24,Referral,Robinstad,58
2148,2026-02-24,Referral,Hicksmouth,45
2149,2026-02-24,Google Ads,Laneberg,19
2150,2026-02-24,Referral,Gravesmouth,25
2151,2026-02-24,Organic,East Lindsay,59
2152,2026-02-24,Organic,Lake Sara,55
2153,2026-02-24,Organic,Pamelaview,22
2154,2026-02-24,Google Ads,Derrickfurt,50
2155,2026-02-24,Organic,Gonzaleztown,36
2156,2026-02-24,Google Ads,East Mary,56
2157,2026-02-24,Organic,South Amandachester,36
2158,2026-02-24,Referral,Snowfurt,42
2159,2026-02-24,Referral,East Davidtown,60
2160,2026-02-24,Organic,Lake Dawn,48
2161,2026-02-24,Facebook Ads,Melissaport,52
2162,2026-02-24,Facebook Ads,East Manuelport,26
2163,2026-02-24,Referral,Donaldborough,52
2164,2026-02-24,Google Ads,North Patriciashire,58
2165,2026-02-24,Facebook Ads,Danielbury,37
2166,2026-02-24,Google Ads,Singletonstad,18
2167,2026-02-24,Facebook Ads,New Nicholasmouth,25
2168,2026-02-24,Organic,North Kimberlyshire,18
2169,2026-02-24,Referral,South Melissafort,52
2170,2026-02-24,Organic,Jillianmouth,37
2171,2026-02-24,Facebook Ads,Smithfurt,40
2172,2026-02-24,Facebook Ads,Colliermouth,44
2173,2026-02-24,Facebook Ads,East Donna,28
2174,2026-02-24,Facebook Ads,Hebertburgh,32
2175,2026-02-24,Google Ads,Garrettburgh,30
2176,2026-02-24,Organic,Michaelmouth,29
2177,2026-02-24,Organic,East Kimberlyfort,53
2178,2026-02-24,Referral,Isaacborough,59
2179,2026-02-24,Organic,Amberville,36
2180,2026-02-24,Organic,South Cathy,34
2181,2026-02-24,Organic,New Melissatown,30
2182,2026-02-24,Referral,Leborough,39
2183,2026-02-24,Google Ads,Hallchester,26
2184,2026-02-24,Facebook Ads,Tanyabury,24
2185,2026-02-24,Google Ads,North Richardside,57
2186,2026-02-24,Organic,Kellyville,30
2187,2026-02-24,Google Ads,Ellisborough,49
2188,2026-02-24,Referral,Stevenshire,39
2189,2026-02-24,Google Ads,Morrowchester,55
2190,2026-02-24,Facebook Ads,North Janet,54
2191,2026-02-24,Google Ads,Hillview,38
2192,2026-02-24,Referral,West Melissaville,28
2193,2026-02-24,Organic,Jessicabury,38
2194,2026-02-24,Facebook Ads,North Eric,32
2195,2026-02-24,Referral,West Victoriastad,35
2196,2026-02-24,Google Ads,Vernonside,26
2197,2026-02-24,Google Ads,Lake Christopherborough,48
2198,2026-02-24,Referral,South Kennethmouth,46
2199,2026-02-24,Google Ads,Diazshire,37
2200,2026-02-24,Referral,Bryantbury,53
2201,2026-02-24,Organic,West Stephaniechester,29
2202,2026-02-24,Organic,Valerieland,35
2203,2026-02-24,Facebook Ads,North Charles,52
2204,2026-02-24,Facebook Ads,Port Kristyton,34
2205,2026-02-24,Organic,South Jerryville,22
2206,2026-02-24,Organic,Danielland,50
2207,2026-02-24,Organic,North Joshua,55
2208,2026-02-24,Referral,Port Kristina,55
2209,2026-02-24,Facebook Ads,Rebeccamouth,20
2210,2026-02-24,Google Ads,North David,52
2211,2026-02-24,Referral,West Robertport,59
2212,2026-02-24,Facebook Ads,Port Stephenchester,41
2213,2026-02-24,Referral,East Thomas,32
2214,2026-02-24,Google Ads,South Danielle,26
2215,2026-02-24,Referral,Port Davidbury,50
2216,2026-02-24,Organic,Christinemouth,43
2217,2026-02-24,Google Ads,West Jessica,50
2218,2026-02-24,Organic,Lake Daniel,60
2219,2026-02-24,Facebook Ads,Port Rachael,57
2220,2026-02-24,Facebook Ads,West Donna,50
2221,2026-02-24,Facebook Ads,West Bobbyfort,46
2222,2026-02-24,Facebook Ads,Port Michaeltown,29
2223,2026-02-24,Facebook Ads,East Leeland,48
2224,2026-02-24,Google Ads,Rachelhaven,20
2225,2026-02-24,Facebook Ads,Jonesstad,49
2226,2026-02-24,Facebook Ads,New Susan,22
2227,2026-02-24,Google Ads,Diazborough,41
2228,2026-02-24,Facebook Ads,Harrismouth,20
2229,2026-02-24,Facebook Ads,Jeffreyfurt,51
2230,2026-02-24,Google Ads,Scotttown,42
2231,2026-02-24,Referral,Lake Brittany,47
2232,2026-02-24,Organic,East Jeffery,20
2233,2026-02-24,Google Ads,East Gabrielleshire,24
2234,2026-02-24,Google Ads,East Karafort,34
2235,2026-02-24,Facebook Ads,Hansenland,42
2236,2026-02-24,Referral,New Mary,41
2237,2026-02-24,Organic,Lake Samantha,51
2238,2026-02-24,Google Ads,Kinghaven,42
2239,2026-02-24,Facebook Ads,Lisaview,51
2240,2026-02-24,Referral,Marktown,40
2241,2026-02-24,Google Ads,Whitakermouth,49
2242,2026-02-24,Referral,Williambury,56
2243,2026-02-24,Organic,Tiffanyfort,50
2244,2026-02-24,Facebook Ads,North Vanessaview,46
2245,2026-02-24,Facebook Ads,Lake Brooke,32
2246,2026-02-24,Organic,New Lauraland,50
2247,2026-02-24,Google Ads,Gonzalezmouth,31
2248,2026-02-24,Facebook Ads,Port Travis,29
2249,2026-02-24,Facebook Ads,South Lisa,41
2250,2026-02-24,Organic,Christopherborough,60
2251,2026-02-24,Facebook Ads,Jacquelineborough,44
2252,2026-02-24,Google Ads,Lopezville,25
2253,2026-02-24,Referral,Stacyland,48
2254,2026-02-24,Referral,Smithton,31
2255,2026-02-24,Facebook Ads,West Carmenstad,59
2256,2026-02-24,Referral,South Frank,19
2257,2026-02-24,Facebook Ads,Elizabethstad,20
2258,2026-02-24,Facebook Ads,Grahamville,54
2259,2026-02-24,Facebook Ads,North Brianview,26
2260,2026-02-24,Organic,West Johnside,54
2261,2026-02-24,Facebook Ads,Sheltonton,21
2262,2026-02-24,Facebook Ads,Warnerberg,34
2263,2026-02-24,Facebook Ads,Port Heatherville,51
2264,2026-02-24,Referral,North Bill,56
2265,2026-02-24,Organic,Howardtown,60
2266,2026-02-24,Google Ads,Brookehaven,23
2267,2026-02-24,Facebook Ads,Lake Alishaview,46
2268,2026-02-24,Referral,Marcmouth,48
2269,2026-02-24,Facebook Ads,Walterstown,32
2270,2026-02-24,Referral,Veronicamouth,56
2271,2026-02-24,Facebook Ads,Hollyside,55
2272,2026-02-24,Facebook Ads,South Patrick,57
2273,2026-02-24,Google Ads,Port David,28
2274,2026-02-24,Google Ads,West Joseville,47
2275,2026-02-24,Organic,Port Jessica,32
2276,2026-02-24,Referral,Garychester,42
2277,2026-02-24,Facebook Ads,Olsonborough,24
2278,2026-02-24,Organic,Rodriguezchester,30
2279,2026-02-24,Referral,Harrisborough,27
2280,2026-02-24,Organic,Port Matthew,29
2281,2026-02-24,Referral,North Timothyland,57
2282,2026-02-24,Organic,Harmonfort,52
2283,2026-02-24,Organic,Michaelshire,23
2284,2026-02-24,Referral,Feliciaview,60
2285,2026-02-24,Facebook Ads,Gambleborough,56
2286,2026-02-24,Organic,Barnettfurt,59
2287,2026-02-24,Referral,North Davidberg,51
2288,2026-02-24,Referral,Seanside,41
2289,2026-02-24,Organic,Steventon,51
2290,2026-02-24,Referral,New Sheryl,32
2291,2026-02-24,Referral,Galvanbury,42
2292,2026-02-24,Google Ads,Foxton,55
2293,2026-02-24,Organic,Sarahton,45
2294,2026-02-24,Facebook Ads,Smithborough,34
2295,2026-02-24,Referral,East Richardshire,32
2296,2026-02-24,Organic,Allisontown,36
2297,2026-02-24,Referral,New Williamland,34
2298,2026-02-24,Facebook Ads,New Natashamouth,18
2299,2026-02-24,Organic,Williamsview,54
2300,2026-02-24,Organic,Peterbury,51
2301,2026-02-24,Organic,Lake Davidbury,42
2302,2026-02-24,Facebook Ads,East Steven,38
2303,2026-02-24,Referral,West Victoria,41
2304,2026-02-24,Organic,Benjaminbury,27
2305,2026-02-24,Referral,West Katherinechester,59
2306,2026-02-24,Google Ads,Lake Williamside,34
2307,2026-02-24,Referral,Bobbyburgh,54
2308,2026-02-24,Google Ads,Lake Tammy,57
2309,2026-02-24,Google Ads,Port Sharonville,43
2310,2026-02-24,Facebook Ads,Johnfort,44
2311,2026-02-24,Referral,Port Davidstad,29
2312,2026-02-24,Google Ads,Lake David,53
2313,2026-02-24,Referral,Conniemouth,34
2314,2026-02-24,Google Ads,Langtown,54
2315,2026-02-24,Google Ads,South Sandraport,43
2316,2026-02-24,Facebook Ads,New Andrewfurt,60
2317,2026-02-24,Organic,Brandonfurt,32
2318,2026-02-24,Referral,New Andrew,28
2319,2026-02-24,Organic,New Davidton,31
2320,2026-02-24,Referral,North George,39
2321,2026-02-24,Organic,East Barbara,28
2322,2026-02-24,Referral,Lake Brian,58
2323,2026-02-24,Organic,East Markport,23
2324,2026-02-24,Facebook Ads,Erikhaven,48
2325,2026-02-24,Referral,West Dianeborough,23
2326,2026-02-24,Organic,North Sarah,34
2327,2026-02-24,Facebook Ads,Whiteborough,41
2328,2026-02-24,Organic,Riverahaven,56
2329,2026-02-24,Organic,Lake Angela,42
2330,2026-02-24,Referral,South Shelbyshire,57
2331,2026-02-24,Google Ads,Joneschester,56
2332,2026-02-24,Organic,Williamsville,29
2333,2026-02-24,Referral,Ronaldburgh,46
2334,2026-02-24,Organic,Vickieshire,30
